Leave_ID,Employee_ID,Leave_Date,Leave_Type,Leave_Days,Approval_Status
3005,1280,2025-03-31,Emergency Leave,1,Pending
3006,1434,2025-04-22,Emergency Leave,1,Approved
3007,1492,2025-04-07,Sick Leave,1,Approved
3008,1488,2025-08-06,Casual Leave,2,Approved
3009,1079,2025-06-08,Earned Leave,1,Approved
3010,1441,2025-06-03,Emergency Leave,1,Approved
3011,1409,2025-08-01,Emergency Leave,1,Approved
3012,1494,2025-04-08,Earned Leave,1,Approved
3013,1399,2025-07-03,Casual Leave,1,Approved
3014,1453,2025-08-20,Earned Leave,1,Rejected
3015,1358,2025-03-19,Emergency Leave,1,Approved
3016,1289,2025-06-21,Sick Leave,1,Approved
3017,1172,2025-12-16,Earned Leave,1,Rejected
3018,1163,2025-07-06,Sick Leave,3,Approved
3019,1128,2025-09-10,Emergency Leave,1,Rejected
3020,1024,2025-01-12,Casual Leave,1,Approved
3021,1075,2025-02-19,Emergency Leave,2,Approved
3022,1433,2025-05-20,Earned Leave,1,Rejected
3023,1144,2025-06-28,Earned Leave,3,Approved
3024,1435,2025-04-28,Emergency Leave,1,Rejected
3025,1313,2025-11-26,Sick Leave,3,Approved
3026,1353,2025-06-04,Casual Leave,1,Approved
3027,1040,2025-01-29,Sick Leave,2,Approved
3028,1039,2025-01-25,Emergency Leave,1,Approved
3029,1443,2025-07-28,Emergency Leave,1,Approved
3030,1065,2025-11-10,Earned Leave,1,Approved
3031,1309,2025-07-05,Casual Leave,2,Rejected
3032,1044,2025-10-09,Casual Leave,1,Pending
3033,1125,2025-02-26,Sick Leave,1,Approved
3034,1354,2025-07-28,Sick Leave,1,Approved
3035,1287,2025-10-06,Earned Leave,1,Pending
3036,1454,2025-05-22,Casual Leave,1,Rejected
3037,1293,2025-09-10,Casual Leave,1,Approved
3038,1342,2025-01-19,Sick Leave,1,Approved
3039,1319,2025-10-14,Earned Leave,2,Approved
3040,1247,2025-10-10,Emergency Leave,1,Approved
3041,1230,2025-03-26,Earned Leave,2,Pending
3042,1060,2025-02-14,Sick Leave,2,Approved
3043,1311,2025-10-31,Casual Leave,2,Approved
3044,1288,2025-09-11,Sick Leave,1,Approved
3045,1413,2025-06-06,Casual Leave,1,Approved
3046,1345,2025-06-22,Earned Leave,1,Approved
3047,1329,2025-12-26,Emergency Leave,1,Rejected
3048,1338,2025-12-12,Earned Leave,2,Rejected
3049,1393,2025-12-02,Emergency Leave,2,Approved
3050,1456,2025-09-12,Sick Leave,3,Rejected
3051,1312,2025-10-26,Emergency Leave,2,Approved
3052,1306,2025-06-28,Earned Leave,2,Rejected
3053,1267,2025-08-18,Casual Leave,1,Pending
3054,1026,2025-05-24,Emergency Leave,1,Approved
3055,1352,2025-10-21,Sick Leave,1,Approved
3056,1067,2025-10-06,Sick Leave,1,Approved
3057,1326,2025-01-16,Earned Leave,2,Approved
3058,1310,2025-04-11,Emergency Leave,1,Approved
3059,1203,2025-01-24,Earned Leave,2,Approved
3060,1370,2025-06-27,Emergency Leave,2,Approved
3061,1405,2025-08-18,Emergency Leave,2,Approved
3062,1034,2025-04-26,Emergency Leave,1,Approved
3063,1157,2025-07-18,Earned Leave,1,Approved
3064,1414,2025-05-25,Earned Leave,1,Approved
3065,1452,2025-01-30,Sick Leave,1,Approved
3066,1032,2025-10-30,Sick Leave,1,Pending
3067,1377,2025-02-23,Emergency Leave,2,Approved
3068,1338,2025-12-31,Earned Leave,1,Approved
3069,1486,2025-03-17,Sick Leave,1,Rejected
3070,1422,2025-03-17,Casual Leave,1,Approved
3071,1078,2025-04-11,Sick Leave,2,Approved
3072,1282,2025-11-13,Casual Leave,1,Approved
3073,1234,2025-03-04,Earned Leave,1,Approved
3074,1051,2025-07-15,Emergency Leave,2,Pending
3075,1283,2025-12-26,Sick Leave,1,Approved
3076,1361,2025-07-18,Earned Leave,1,Approved
3077,1067,2025-02-09,Sick Leave,1,Approved
3078,1470,2025-10-10,Casual Leave,1,Approved
3079,1367,2025-04-13,Sick Leave,1,Approved
3080,1053,2025-09-17,Casual Leave,2,Approved
3081,1259,2025-08-20,Casual Leave,1,Approved
3082,1202,2025-02-10,Sick Leave,1,Approved
3083,1358,2025-06-26,Casual Leave,1,Pending
3084,1456,2025-12-02,Casual Leave,1,Approved
3085,1474,2025-11-14,Casual Leave,1,Approved
3086,1005,2025-12-18,Earned Leave,1,Approved
3087,1158,2025-06-08,Casual Leave,2,Approved
3088,1364,2025-03-03,Casual Leave,1,Approved
3089,1115,2025-06-24,Casual Leave,1,Approved
3090,1241,2025-09-11,Casual Leave,1,Approved
3091,1056,2025-10-15,Casual Leave,1,Approved
3092,1083,2025-11-20,Casual Leave,1,Approved
3093,1356,2025-06-28,Earned Leave,1,Approved
3094,1149,2025-03-23,Emergency Leave,2,Approved
3095,1281,2025-09-06,Casual Leave,2,Approved
3096,1208,2025-03-10,Casual Leave,1,Approved
3097,1070,2025-10-12,Sick Leave,1,Pending
3098,1110,2025-01-27,Earned Leave,1,Approved
3099,1330,2025-08-10,Emergency Leave,1,Approved
3100,1397,2025-12-30,Emergency Leave,1,Approved
3101,1287,2025-05-10,Earned Leave,1,Approved
3102,1039,2025-10-01,Casual Leave,1,Pending
3103,1006,2025-09-03,Emergency Leave,1,Approved
3104,1115,2025-04-10,,2,Approved
3105,1411,2025-07-07,Casual Leave,1,Approved
3106,1272,2025-11-08,Earned Leave,3,Approved
3107,1009,2025-06-21,Sick Leave,1,Approved
3108,1499,2025-11-11,Emergency Leave,2,Approved
3109,1082,2025-06-19,Casual Leave,1,Approved
3110,1173,2025-07-30,Earned Leave,1,Approved
3111,1321,2025-03-28,Casual Leave,1,Approved
3112,1115,2025-02-23,Casual Leave,1,Approved
3113,1421,2025-03-25,Emergency Leave,2,Approved
3114,1370,2025-04-23,Sick Leave,1,Approved
3115,1474,2025-09-24,Sick Leave,1,Rejected
3116,1144,2025-04-28,Emergency Leave,1,Approved
3117,1342,2025-11-11,Emergency Leave,1,Rejected
3118,1056,2025-07-25,Casual Leave,2,Approved
3119,1074,2025-04-03,Emergency Leave,2,Approved
3120,1200,2025-11-22,Earned Leave,1,Approved
3121,1076,2025-03-26,Casual Leave,1,Approved
3122,1063,2025-12-23,Sick Leave,1,Approved
3123,1162,2025-10-29,Sick Leave,1,Pending
3124,1463,2025-04-01,Earned Leave,1,Approved
3125,1097,2025-07-19,Casual Leave,1,Approved
3126,1026,2025-01-05,Casual Leave,2,Approved
3127,1319,2025-04-05,Sick Leave,1,Approved
3128,1111,2025-04-20,Earned Leave,1,Approved
3129,1463,2025-06-24,Emergency Leave,3,Pending
3130,1132,2025-06-25,Sick Leave,1,Approved
3131,1210,2025-06-28,Sick Leave,1,Approved
3132,1170,2025-01-27,Sick Leave,3,Approved
3133,1381,2025-12-29,Emergency Leave,1,Rejected
3134,1234,2025-01-01,Casual Leave,2,Approved
3135,1095,2025-02-24,Sick Leave,1,Approved
3136,1408,2025-04-04,Emergency Leave,1,Approved
3137,1193,2025-12-02,Emergency Leave,1,Approved
3138,1102,2025-07-09,Sick Leave,2,Approved
3139,1475,2025-02-22,Earned Leave,1,Pending
3140,1001,2025-06-19,Sick Leave,1,Approved
3141,1141,2025-12-06,Sick Leave,2,Approved
3142,1194,2025-10-30,Casual Leave,1,Approved
3143,1222,2025-02-04,Earned Leave,1,Pending
3144,1453,2025-10-12,Emergency Leave,1,Approved
3145,1092,2025-09-11,Earned Leave,1,Approved
3146,1345,2025-10-19,Sick Leave,1,Approved
3147,1373,2025-02-02,Sick Leave,1,Pending
3148,1471,2025-11-05,Casual Leave,1,Approved
3149,1047,2025-01-24,Earned Leave,2,Approved
3150,1105,2025-11-04,Sick Leave,1,Approved
3151,1469,2025-04-13,Earned Leave,1,Approved
3152,1036,2025-07-06,Earned Leave,2,Approved
3153,1092,2025-09-24,Emergency Leave,1,Approved
3154,1010,2025-11-14,Casual Leave,3,Approved
3155,1383,2025-01-08,Casual Leave,1,Approved
3156,1412,2025-07-11,Sick Leave,2,Pending
3157,1217,2025-11-07,Sick Leave,1,Pending
3158,1180,2025-09-05,Emergency Leave,1,Approved
3159,1474,2025-02-13,Sick Leave,1,Approved
3160,1456,2025-12-18,Casual Leave,1,Approved
3161,1037,2025-09-24,Emergency Leave,1,Approved
3162,1281,2025-09-28,Casual Leave,1,Pending
3163,1302,2025-07-12,Earned Leave,1,Approved
3164,1220,2025-08-21,Earned Leave,1,Approved
3165,1399,2025-05-09,Earned Leave,1,Rejected
3166,1054,2025-08-17,Casual Leave,1,Approved
3167,1047,2025-12-15,Sick Leave,1,Rejected
3168,1063,2025-06-14,Casual Leave,1,Approved
3169,1260,2025-11-12,Sick Leave,1,Approved
3170,1485,2025-11-10,Sick Leave,1,Approved
3171,1107,2025-12-27,Casual Leave,2,Approved
3172,1267,2025-02-08,Earned Leave,1,Pending
3173,1031,2025-06-27,Emergency Leave,2,Approved
3174,1414,2025-04-03,Casual Leave,1,Approved
3175,1043,2025-01-23,Casual Leave,1,Approved
3176,1393,2025-09-09,Casual Leave,1,Approved
3177,1462,2025-05-14,Sick Leave,2,Approved
3178,1261,2025-08-30,Casual Leave,1,Approved
3179,1020,2025-09-05,Earned Leave,1,Approved
3180,1121,2025-04-07,Casual Leave,3,Pending
3181,1013,2025-01-22,Emergency Leave,1,Approved
3182,1451,2025-09-07,Casual Leave,1,Pending
3183,1256,2025-03-19,Sick Leave,1,Approved
3184,1113,2025-08-25,Earned Leave,1,Approved
3185,1483,2025-11-24,Sick Leave,1,Approved
3186,1069,2025-12-11,Emergency Leave,1,Approved
3187,1172,2025-02-05,Casual Leave,2,Approved
3188,1003,2025-04-23,Emergency Leave,1,Approved
3189,1388,2025-11-11,Emergency Leave,2,Pending
3190,1311,2025-06-29,Sick Leave,1,Rejected
3191,1167,2025-12-04,Emergency Leave,1,Approved
3192,1268,2025-07-06,Emergency Leave,1,Pending
3193,1169,2025-04-22,Casual Leave,1,Approved
3194,1364,2025-06-26,Emergency Leave,1,Rejected
3195,1371,2025-03-08,Casual Leave,1,Approved
3196,1433,2025-02-14,Sick Leave,2,Approved
3197,1188,2025-08-17,Sick Leave,1,Approved
3198,1416,2025-06-09,Sick Leave,2,Approved
3199,1455,2025-06-08,Sick Leave,1,Approved
3200,1131,2025-02-11,Emergency Leave,1,Pending
3201,1377,2025-07-29,Sick Leave,1,Approved
3202,1088,2025-05-31,Sick Leave,1,Approved
3203,1399,2025-12-31,Emergency Leave,1,Approved
3204,1461,2025-08-01,Casual Leave,1,Approved
3205,1207,2025-02-04,Casual Leave,1,Approved
3206,1342,2025-12-08,Earned Leave,1,Rejected
3207,1227,2025-01-29,Casual Leave,1,Approved
3208,1349,2025-12-10,Casual Leave,1,Approved
3209,1260,2025-10-22,Earned Leave,3,Approved
3210,1229,2025-10-29,Earned Leave,1,Approved
3211,1249,2025-09-29,Sick Leave,2,Approved
3212,1244,2025-10-10,Emergency Leave,3,Rejected
3213,1025,2025-07-23,Casual Leave,1,Approved
3214,1365,2025-08-06,Sick Leave,1,Approved
3215,1478,2025-12-31,Sick Leave,1,Approved
3216,1472,2025-02-07,Casual Leave,1,Rejected
3217,1303,2025-10-30,Sick Leave,1,Rejected
3218,1408,2025-02-01,Casual Leave,1,Approved
3219,1472,2025-06-27,Sick Leave,1,Approved
3220,1193,2025-06-05,Earned Leave,1,Approved
3221,1069,2025-11-06,Earned Leave,2,Approved
3222,1191,2025-10-16,Sick Leave,1,Approved
3223,1447,2025-10-22,Sick Leave,1,Approved
3224,1461,2025-06-10,Sick Leave,1,Approved
3225,1159,2025-04-22,Casual Leave,1,Approved
3226,1278,2025-08-26,Emergency Leave,1,Approved
3227,1018,2025-12-12,Sick Leave,1,Approved
3228,1289,2025-06-29,Emergency Leave,1,Approved
3229,1237,2025-01-30,Casual Leave,2,Rejected
3230,1024,2025-09-20,Emergency Leave,1,Approved
3231,1075,2025-05-14,Earned Leave,2,Approved
3232,1073,2025-09-28,Sick Leave,1,Approved
3233,1059,2025-01-23,Sick Leave,2,Approved
3234,1282,2025-04-04,Sick Leave,1,Pending
3235,1487,2025-03-08,Emergency Leave,1,Rejected
3236,1122,2025-02-25,Emergency Leave,2,Approved
3237,1265,2025-11-30,Casual Leave,1,Approved
3238,1140,2025-02-24,Earned Leave,1,Approved
3239,1141,2025-02-02,Earned Leave,1,Approved
3240,1455,2025-05-28,Casual Leave,1,Rejected
3241,1448,2025-09-17,Emergency Leave,1,Approved
3242,1043,2025-10-08,Earned Leave,1,Approved
3243,1196,2025-12-29,Earned Leave,1,Approved
3244,1407,2025-08-28,Earned Leave,1,Approved
3245,1245,2025-06-22,Casual Leave,2,Rejected
3246,1091,2025-05-07,Emergency Leave,1,Approved
3247,1019,2025-07-23,Casual Leave,1,Rejected
3248,1290,2025-12-13,Sick Leave,1,Approved
3249,1414,2025-03-12,Sick Leave,1,Approved
3250,1236,2025-12-06,Earned Leave,1,Approved
3251,1446,2025-12-16,Casual Leave,1,Approved
3252,1250,2025-08-14,Earned Leave,1,Approved
3253,1335,2025-01-04,Casual Leave,3,Approved
3254,1007,2025-09-12,Emergency Leave,2,Rejected
3255,1343,2025-08-17,Casual Leave,1,Pending
3256,1051,2025-05-28,Earned Leave,1,Approved
3257,1221,2025-04-06,Sick Leave,1,Approved
3258,1413,2025-04-10,Earned Leave,2,Approved
3259,1166,2025-05-21,Emergency Leave,2,Approved
3260,1500,2025-11-05,Casual Leave,1,Approved
3261,1392,2025-08-24,Sick Leave,2,Pending
3262,1245,2025-01-20,Casual Leave,2,Approved
3263,1175,2025-06-12,Sick Leave,1,Rejected
3264,1414,2025-03-31,Sick Leave,1,Approved
3265,1255,2025-01-11,Casual Leave,1,Pending
3266,1282,2025-03-19,Emergency Leave,1,Approved
3267,1141,2025-07-13,Casual Leave,2,Approved
3268,1456,2025-07-18,Sick Leave,1,Approved
3269,1103,2025-04-04,Emergency Leave,1,Approved
3270,1047,2025-11-14,Emergency Leave,1,Approved
3271,1161,2025-07-31,Casual Leave,1,Approved
3272,1054,2025-09-27,Sick Leave,1,Approved
3273,1421,2025-01-26,Emergency Leave,1,Rejected
3274,1332,2025-08-13,Emergency Leave,1,Approved
3275,1492,2025-04-06,Emergency Leave,1,Approved
3276,1495,2025-08-26,Sick Leave,1,Pending
3277,1106,2025-09-16,Earned Leave,2,Approved
3278,1195,2025-05-21,Casual Leave,1,Approved
3279,1196,2025-05-22,Casual Leave,1,Approved
3280,1374,2025-03-16,Earned Leave,1,Approved
3281,1231,2025-10-02,Casual Leave,1,Approved
3282,1204,2025-10-06,Earned Leave,1,Approved
3283,1105,2025-03-30,Sick Leave,1,Approved
3284,1317,2025-05-21,Casual Leave,1,Approved
3285,1194,2025-08-01,Casual Leave,1,Approved
3286,1156,2025-04-02,Earned Leave,1,Pending
3287,1082,2025-06-10,Sick Leave,1,Approved
3288,1381,2025-06-09,Emergency Leave,1,Approved
3289,1394,2025-12-16,Emergency Leave,1,Approved
3290,1440,2025-02-20,Sick Leave,1,Approved
3291,1180,2025-08-23,Casual Leave,2,Approved
3292,1148,2025-08-16,Sick Leave,1,Pending
3293,1257,2025-07-29,Casual Leave,1,Approved
3294,1213,2025-02-19,Earned Leave,1,Approved
3295,1395,2025-06-19,Emergency Leave,1,Approved
3296,1302,2025-09-20,Emergency Leave,2,Approved
3297,1387,2025-03-17,Sick Leave,1,Approved
3298,1239,2025-08-20,Casual Leave,1,Rejected
3299,1160,2025-09-27,Earned Leave,2,Approved
3300,1221,2025-07-15,Casual Leave,1,Pending
3301,1221,2025-10-25,Sick Leave,2,Approved
3302,1024,2025-04-26,Emergency Leave,1,Approved
3303,1500,2025-07-12,Sick Leave,1,Approved
3304,1047,2025-10-04,Earned Leave,1,Rejected
3305,1127,2025-03-16,Casual Leave,1,Approved
3306,1384,2025-12-23,Casual Leave,1,Approved
3307,1082,2025-09-09,Sick Leave,1,Approved
3308,1099,2025-05-23,Sick Leave,1,Rejected
3309,1401,2025-01-27,Sick Leave,1,Approved
3310,1109,2025-08-07,Sick Leave,3,Approved
3311,1493,2025-04-11,Casual Leave,1,Approved
3312,1301,2025-07-31,Sick Leave,2,Approved
3313,1113,2025-08-05,Emergency Leave,3,Approved
3314,1419,2025-09-22,Casual Leave,1,Approved
3315,1003,2025-05-26,Sick Leave,1,Approved
3316,1439,2025-07-10,Sick Leave,1,Approved
3317,1411,2025-04-24,Casual Leave,1,Rejected
3318,1275,2025-02-01,Casual Leave,1,Approved
3319,1119,2025-11-17,Casual Leave,1,Pending
3320,1360,2025-03-05,Casual Leave,2,Approved
3321,1451,2025-03-31,Emergency Leave,1,Approved
3322,1104,2025-11-26,Casual Leave,1,Approved
3323,1337,2025-08-31,Sick Leave,1,Approved
3324,1320,2025-04-22,Earned Leave,2,Pending
3325,1055,2025-08-26,Casual Leave,1,Rejected
3326,1489,2025-03-10,Earned Leave,1,Rejected
3327,1368,2025-12-23,Sick Leave,1,Approved
3328,1308,2025-06-07,Earned Leave,1,Approved
3329,1232,2025-05-03,Casual Leave,1,Approved
3330,1168,2025-03-22,Earned Leave,2,Approved
3331,1461,2025-08-25,Sick Leave,1,Approved
3332,1043,2025-05-08,Sick Leave,1,Approved
3333,1499,2025-10-30,Earned Leave,1,Approved
3334,1492,2025-10-02,Sick Leave,1,Approved
3335,1426,2025-06-12,Casual Leave,2,Approved
3336,1025,2025-08-22,Casual Leave,1,Approved
3337,1206,2025-08-03,Sick Leave,1,Approved
3338,1255,2025-11-04,Earned Leave,1,Approved
3339,1127,2025-07-31,Sick Leave,1,Approved
3340,1209,2025-04-05,Emergency Leave,1,Pending
3341,1301,2025-03-10,Casual Leave,1,Approved
3342,1048,2025-12-21,Casual Leave,1,Rejected
3343,1432,2025-10-10,Earned Leave,1,Approved
3344,1269,2025-07-04,Casual Leave,3,Approved
3345,1452,2025-12-07,Sick Leave,2,Approved
3346,1463,2025-06-24,Sick Leave,1,Approved
3347,1101,2025-04-07,Emergency Leave,1,Approved
3348,1235,2025-07-01,Emergency Leave,1,Approved
3349,1135,2025-01-06,Earned Leave,1,Approved
3350,1112,2025-10-16,Casual Leave,1,Approved
3351,1052,2025-09-15,Sick Leave,2,Pending
3352,1055,2025-04-17,Casual Leave,1,Approved
3353,1489,2025-08-26,Casual Leave,2,Approved
3354,1355,2025-05-13,Earned Leave,2,Approved
3355,1282,2025-01-03,Sick Leave,1,Approved
3356,1171,2025-12-14,Casual Leave,3,Rejected
3357,1133,2025-04-22,Casual Leave,1,Pending
3358,1215,2025-09-12,Casual Leave,1,Approved
3359,1106,2025-07-14,Casual Leave,1,Approved
3360,1274,2025-07-27,Emergency Leave,1,Pending
3361,1424,2025-07-17,Sick Leave,1,Approved
3362,1439,2025-01-25,Sick Leave,3,Pending
3363,1317,2025-05-03,Casual Leave,1,Approved
3364,1053,2025-12-04,Emergency Leave,1,Approved
3365,1074,2025-01-12,Casual Leave,1,Approved
3366,1048,2025-11-09,Emergency Leave,1,Approved
3367,1402,2025-02-06,Casual Leave,1,Approved
3368,1002,2025-09-26,Earned Leave,1,Approved
3369,1329,2025-12-03,Earned Leave,1,Pending
3370,1309,2025-03-24,Emergency Leave,1,Approved
3371,1395,2025-09-23,Emergency Leave,1,Approved
3372,1486,2025-10-01,Emergency Leave,3,Approved
3373,1100,2025-06-30,Casual Leave,1,Pending
3374,1485,2025-04-24,Earned Leave,1,Approved
3375,1055,2025-10-08,Sick Leave,1,Approved
3376,1496,2025-01-15,Earned Leave,1,Approved
3377,1147,2025-01-25,Earned Leave,1,Approved
3378,1147,2025-03-30,Earned Leave,2,Approved
3379,1313,2025-04-28,Earned Leave,1,Approved
3380,1406,2025-02-26,Sick Leave,1,Approved
3381,1424,2025-03-04,Casual Leave,1,Approved
3382,1235,2025-08-13,Earned Leave,1,Approved
3383,1343,2025-04-05,Emergency Leave,1,Approved
3384,1486,2025-01-05,Casual Leave,1,Approved
3385,1102,2025-04-17,Earned Leave,1,Approved
3386,1270,2025-08-30,Earned Leave,1,Approved
3387,1359,2025-10-06,Sick Leave,1,Approved
3388,1227,2025-08-26,Casual Leave,2,Approved
3389,1106,2025-09-29,Sick Leave,3,Approved
3390,1067,2025-05-25,Emergency Leave,2,Approved
3391,1420,2025-09-26,Casual Leave,1,Approved
3392,1006,2025-09-17,Casual Leave,1,Pending
3393,1349,2025-05-16,Earned Leave,1,Approved
3394,1262,2025-04-27,Earned Leave,1,Approved
3395,1076,2025-02-18,Emergency Leave,1,Approved
3396,1252,2025-07-09,Sick Leave,1,Approved
3397,1240,2025-06-05,Sick Leave,1,Approved
3398,1183,2025-07-16,Earned Leave,1,Rejected
3399,1469,2025-09-19,Sick Leave,1,Approved
3400,1347,2025-11-09,Emergency Leave,1,Approved
3401,1420,2025-05-27,Earned Leave,1,Approved
3402,1447,2025-01-20,Emergency Leave,3,Approved
3403,1281,2025-12-29,Emergency Leave,1,Rejected
3404,1011,2025-12-13,Sick Leave,1,Approved
3405,1498,2025-07-02,Earned Leave,2,Rejected
3406,1009,2025-12-03,Earned Leave,1,Approved
3407,1498,2025-08-05,Emergency Leave,1,Rejected
3408,1024,2025-10-08,Earned Leave,1,Approved
3409,1372,2025-05-13,Emergency Leave,1,Pending
3410,1019,2025-02-24,Sick Leave,1,Approved
3411,1386,2025-04-19,Emergency Leave,1,Approved
3412,1233,2025-06-10,Casual Leave,1,Approved
3413,1158,2025-08-28,Emergency Leave,1,Approved
3414,1426,2025-11-23,Emergency Leave,1,Approved
3415,1201,2025-12-13,Emergency Leave,1,Approved
3416,1095,2025-08-20,Sick Leave,2,Approved
3417,1478,2025-07-07,Casual Leave,1,Approved
3418,1376,2025-04-07,Sick Leave,1,Pending
3419,1416,2025-10-21,Earned Leave,1,Approved
3420,1219,2025-02-01,,2,Rejected
3421,1285,2025-02-13,Emergency Leave,2,Pending
3422,1375,2025-01-25,Emergency Leave,1,Approved
3423,1114,2025-05-26,Earned Leave,1,Approved
3424,1419,2025-01-04,Earned Leave,1,Approved
3425,1130,2025-09-02,Earned Leave,1,Approved
3426,1403,2025-01-12,Casual Leave,1,Approved
3427,1455,2025-01-14,Casual Leave,1,Approved
3428,1130,2025-04-17,Earned Leave,1,Approved
3429,1343,2025-03-15,Casual Leave,3,Approved
3430,1137,2025-11-27,Casual Leave,1,Approved
3431,1371,2025-11-03,Sick Leave,1,Approved
3432,1233,2025-01-20,Sick Leave,2,Approved
3433,1068,2025-08-15,Sick Leave,1,Approved
3434,1192,2025-11-22,Earned Leave,1,Approved
3435,1105,2025-01-01,Emergency Leave,1,Approved
3436,1184,2025-10-15,Emergency Leave,1,Rejected
3437,1365,2025-04-16,Sick Leave,1,Approved
3438,1362,2025-07-21,Sick Leave,1,Approved
3439,1347,2025-06-06,Earned Leave,1,Approved
3440,1396,2025-10-31,Sick Leave,2,Approved
3441,1352,2025-05-31,Earned Leave,2,Pending
3442,1262,2025-03-05,Casual Leave,1,Approved
3443,1218,2025-07-01,Sick Leave,1,Approved
3444,1427,2025-04-07,Sick Leave,2,Approved
3445,1302,2025-01-24,Sick Leave,2,Approved
3446,1070,2025-03-26,Sick Leave,2,Approved
3447,1301,2025-11-05,Casual Leave,2,Pending
3448,1001,2025-04-28,Earned Leave,1,Approved
3449,1168,2025-06-08,Earned Leave,1,Approved
3450,1295,2025-06-03,Casual Leave,1,Approved
3451,1346,2025-05-04,Casual Leave,1,Approved
3452,1329,2025-02-17,Earned Leave,1,Approved
3453,1048,2025-07-22,Sick Leave,2,Approved
3454,1106,2025-01-29,Earned Leave,1,Approved
3455,1115,2025-05-11,Sick Leave,1,Rejected
3456,1014,2025-05-24,Earned Leave,1,Rejected
3457,1266,2025-04-01,Casual Leave,2,Rejected
3458,1369,2025-02-12,Earned Leave,1,Approved
3459,1280,2025-11-09,Casual Leave,1,Approved
3460,1068,2025-07-20,Earned Leave,2,Pending
3461,1207,2025-01-17,Sick Leave,1,Approved
3462,1495,2025-07-02,Sick Leave,1,Approved
3463,1050,2025-01-09,Casual Leave,2,Rejected
3464,1357,2025-10-09,Earned Leave,1,Approved
3465,1081,2025-10-04,Sick Leave,1,Approved
3466,1286,2025-11-14,Sick Leave,1,Approved
3467,1034,2025-11-15,Casual Leave,1,Rejected
3468,1410,2025-02-22,Emergency Leave,1,Pending
3469,1319,2025-07-21,Earned Leave,1,Approved
3470,1268,2025-01-26,Sick Leave,1,Approved
3471,1246,2025-07-25,Sick Leave,1,Approved
3472,1291,2025-04-03,Sick Leave,1,Approved
3473,1057,2025-01-23,Earned Leave,1,Approved
3474,1412,2025-10-29,Casual Leave,1,Approved
