Performance_ID,Employee_ID,Review_Month,Performance_Score,Productivity_Score,Manager_Rating
3664,1306,2025-04-01,7.7,75.0,7.1
3665,1306,2025-05-01,8.7,61.8,7.3
3666,1306,2025-06-01,7.1,57.7,7.0
3667,1306,2025-07-01,8.2,76.3,8.7
3668,1306,2025-08-01,5.7,78.9,7.0
3669,1306,2025-09-01,6.2,74.4,6.2
3670,1306,2025-10-01,5.5,59.0,6.9
3671,1306,2025-11-01,6.1,61.2,5.6
3672,1306,2025-12-01,8.6,71.1,8.4
3673,1307,2025-01-01,5.4,75.0,5.8
3674,1307,2025-02-01,7.4,80.5,7.3
3675,1307,2025-03-01,6.7,62.8,6.3
3676,1307,2025-04-01,8.2,150.0,9.2
3677,1307,2025-05-01,8.4,100.0,6.9
3678,1307,2025-06-01,5.7,64.0,5.9
3679,1307,2025-07-01,7.9,82.3,8.8
3680,1307,2025-08-01,7.2,100.0,6.0
3681,1307,2025-09-01,7.4,60.2,6.5
3682,1307,2025-10-01,9.3,88.8,10.0
3683,1307,2025-11-01,8.9,88.3,8.7
3684,1307,2025-12-01,7.7,89.0,6.0
3685,1308,2025-01-01,9.3,68.6,9.0
3686,1308,2025-02-01,7.2,82.0,8.4
3687,1308,2025-03-01,3.6,76.8,2.4
3688,1308,2025-04-01,7.4,69.6,8.0
3689,1308,2025-05-01,8.0,74.3,6.6
3690,1308,2025-06-01,7.2,59.5,7.6
3691,1308,2025-07-01,9.8,88.5,9.0
3692,1308,2025-08-01,8.4,100.0,5.8
3693,1308,2025-09-01,6.2,62.4,6.5
3694,1308,2025-10-01,8.1,80.2,9.8
3695,1308,2025-11-01,7.9,85.6,7.7
3696,1308,2025-12-01,5.4,64.5,4.9
3697,1309,2025-01-01,6.7,76.9,6.9
3698,1309,2025-02-01,7.6,68.4,6.7
3699,1309,2025-03-01,9.4,35.8,9.5
3700,1309,2025-04-01,9.2,88.3,8.4
3701,1309,2025-05-01,7.6,89.1,6.9
3702,1309,2025-06-01,7.8,76.8,7.0
3703,1309,2025-07-01,7.3,88.2,5.4
3704,1309,2025-08-01,6.4,91.3,5.7
3705,1309,2025-09-01,5.5,79.2,5.3
3706,1309,2025-10-01,7.6,95.5,6.8
3707,1309,2025-11-01,6.3,65.9,6.4
3708,1309,2025-12-01,8.0,61.7,9.8
3709,1310,2025-01-01,7.7,84.7,9.9
3710,1310,2025-02-01,8.5,75.9,8.9
3711,1310,2025-03-01,6.8,64.6,6.6
3712,1310,2025-04-01,7.9,81.5,8.1
3713,1310,2025-05-01,8.3,70.9,7.3
3714,1310,2025-06-01,7.0,70.7,8.6
3715,1310,2025-07-01,7.3,71.9,8.6
3716,1310,2025-08-01,7.5,90.1,8.3
3717,1310,2025-09-01,7.4,57.7,8.9
3718,1310,2025-10-01,8.1,60.2,8.3
3719,1310,2025-11-01,6.6,95.8,7.4
3720,1310,2025-12-01,7.3,84.6,7.5
3721,1311,2025-01-01,4.7,98.8,3.4
3722,1311,2025-02-01,6.7,69.9,7.1
3723,1311,2025-03-01,6.3,75.8,5.5
3724,1311,2025-04-01,8.8,74.7,10.0
3725,1311,2025-05-01,5.7,74.7,6.5
3726,1311,2025-06-01,8.8,65.2,6.5
3727,1311,2025-07-01,4.6,40.9,5.2
3728,1311,2025-08-01,4.8,40.1,4.7
3729,1311,2025-09-01,6.5,71.2,7.3
3730,1311,2025-10-01,8.4,65.2,7.9
3731,1311,2025-11-01,8.1,65.5,9.6
3732,1311,2025-12-01,6.4,78.8,7.7
3733,1312,2025-01-01,7.0,77.3,6.6
3734,1312,2025-02-01,6.2,91.5,5.9
3735,1312,2025-03-01,8.1,71.9,7.2
3736,1312,2025-04-01,6.0,65.2,5.4
3737,1312,2025-05-01,8.1,72.1,7.5
3738,1312,2025-06-01,8.8,100.0,7.6
3739,1312,2025-07-01,7.2,90.9,6.4
3740,1312,2025-08-01,7.2,75.4,6.3
3741,1312,2025-09-01,6.5,87.8,6.4
3742,1312,2025-10-01,7.4,80.1,6.5
3743,1312,2025-11-01,7.5,44.5,8.0
3744,1312,2025-12-01,7.7,85.4,6.7
3745,1313,2025-01-01,5.1,78.1,4.6
3746,1313,2025-02-01,6.6,79.1,6.5
3747,1313,2025-03-01,6.7,44.6,8.4
3748,1313,2025-04-01,7.5,73.7,8.4
3749,1313,2025-05-01,6.0,70.4,4.4
3750,1313,2025-06-01,3.1,73.8,2.6
3751,1313,2025-07-01,6.4,88.7,7.3
3752,1313,2025-08-01,7.3,79.2,6.7
3753,1313,2025-09-01,5.2,61.6,6.3
3754,1313,2025-10-01,6.0,83.9,4.3
3755,1313,2025-11-01,6.9,55.1,8.0
3756,1313,2025-12-01,7.1,42.2,6.1
3757,1314,2025-01-01,6.5,77.0,5.3
3758,1314,2025-02-01,8.0,72.1,7.4
3759,1314,2025-03-01,8.8,63.9,7.4
3760,1314,2025-04-01,5.9,99.6,6.1
3761,1314,2025-05-01,6.4,52.8,6.0
3762,1314,2025-06-01,3.9,77.0,4.0
3763,1314,2025-07-01,6.2,99.2,7.2
3764,1314,2025-08-01,7.0,67.2,7.6
3765,1314,2025-09-01,7.1,69.0,7.7
3766,1314,2025-10-01,8.0,63.2,8.4
3767,1314,2025-11-01,5.1,100.0,4.3
3768,1314,2025-12-01,7.8,74.4,8.0
3769,1315,2025-01-01,4.6,78.3,4.5
3770,1315,2025-02-01,10.0,100.0,9.2
3771,1315,2025-03-01,7.3,85.3,7.6
3772,1315,2025-04-01,5.6,86.4,5.6
3773,1315,2025-05-01,6.3,77.0,5.8
3774,1315,2025-06-01,8.0,83.4,7.1
3775,1315,2025-07-01,7.3,100.0,5.3
3776,1315,2025-08-01,5.4,70.8,5.8
3777,1315,2025-09-01,10.0,100.0,6.9
3778,1315,2025-10-01,6.0,48.7,7.2
3779,1315,2025-11-01,7.0,35.9,8.1
3780,1315,2025-12-01,9.0,67.4,7.9
3781,1316,2025-01-01,8.1,68.7,8.0
3782,1316,2025-02-01,6.8,69.9,6.5
3783,1316,2025-03-01,6.4,83.6,6.5
3784,1316,2025-04-01,6.1,93.5,7.8
3785,1316,2025-05-01,8.5,59.7,8.4
3786,1316,2025-06-01,5.5,71.1,5.3
3787,1316,2025-07-01,5.7,76.3,5.1
3788,1316,2025-08-01,8.1,74.4,8.6
3789,1316,2025-09-01,5.2,55.0,7.4
3790,1316,2025-10-01,7.4,66.2,9.4
3791,1316,2025-11-01,8.0,90.9,7.1
3792,1316,2025-12-01,6.9,76.7,6.5
3793,1317,2025-01-01,8.9,81.2,8.6
3794,1317,2025-02-01,6.1,63.6,5.2
3795,1317,2025-03-01,6.2,74.1,7.9
3796,1317,2025-04-01,6.6,82.5,7.3
3797,1317,2025-05-01,10.0,85.1,8.3
3798,1317,2025-06-01,7.2,74.6,6.2
3799,1317,2025-07-01,4.2,61.4,4.2
3800,1317,2025-08-01,6.3,93.0,5.8
3801,1317,2025-09-01,4.8,70.1,3.1
3802,1317,2025-10-01,5.9,77.9,4.6
3803,1317,2025-11-01,5.4,100.0,3.4
3804,1317,2025-12-01,8.5,85.6,7.4
3805,1318,2025-01-01,7.2,64.9,8.7
3806,1318,2025-02-01,4.8,79.3,3.5
3807,1318,2025-03-01,6.8,52.2,6.6
3808,1318,2025-04-01,7.4,42.4,8.4
3809,1318,2025-05-01,8.1,79.5,8.0
3810,1318,2025-06-01,8.1,100.0,7.1
3811,1318,2025-07-01,6.6,87.3,6.8
3812,1318,2025-08-01,9.5,85.1,9.8
3813,1318,2025-09-01,7.4,68.1,6.9
3814,1318,2025-10-01,8.0,90.3,8.0
3815,1318,2025-11-01,5.9,62.0,7.8
3816,1318,2025-12-01,5.6,69.7,5.4
3817,1319,2025-01-01,4.9,70.8,4.3
3818,1319,2025-02-01,10.0,63.0,9.7
3819,1319,2025-03-01,7.1,97.3,9.3
3820,1319,2025-04-01,5.7,92.8,5.4
3821,1319,2025-05-01,8.6,84.0,8.0
3822,1319,2025-06-01,6.8,93.2,6.8
3823,1319,2025-07-01,7.7,49.9,9.1
3824,1319,2025-08-01,7.7,72.2,7.9
3825,1319,2025-09-01,7.7,53.6,8.0
3826,1319,2025-10-01,7.9,70.3,9.2
3827,1319,2025-11-01,7.8,65.7,6.7
3828,1319,2025-12-01,6.3,63.8,6.8
3829,1320,2025-01-01,6.5,70.0,7.1
3830,1320,2025-02-01,8.0,73.0,6.6
3831,1320,2025-03-01,7.4,71.0,7.6
3832,1320,2025-04-01,10.0,61.7,9.5
3833,1320,2025-05-01,6.2,84.3,5.8
3834,1320,2025-06-01,7.1,72.5,8.2
3835,1320,2025-07-01,7.4,86.4,8.7
3836,1320,2025-08-01,8.2,86.1,7.6
3837,1320,2025-09-01,7.8,77.6,8.7
3838,1320,2025-10-01,4.6,56.7,5.1
3839,1320,2025-11-01,8.5,95.1,7.7
3840,1320,2025-12-01,7.0,60.7,7.6
3841,1321,2025-01-01,7.2,52.8,8.1
3842,1321,2025-02-01,5.4,94.9,6.5
3843,1321,2025-03-01,6.5,78.1,6.3
3844,1321,2025-04-01,7.8,78.1,9.5
3845,1321,2025-05-01,9.2,79.0,10.0
3846,1321,2025-06-01,8.4,68.3,7.5
3847,1321,2025-07-01,8.5,68.7,9.4
3848,1321,2025-08-01,7.1,55.1,7.3
3849,1321,2025-09-01,5.6,64.8,6.9
3850,1321,2025-10-01,4.6,59.6,5.7
3851,1321,2025-11-01,6.2,85.9,5.8
3852,1321,2025-12-01,9.6,64.3,8.6
3853,1322,2025-01-01,6.6,85.7,6.2
3854,1322,2025-02-01,6.7,75.3,6.1
3855,1322,2025-03-01,8.2,71.0,9.4
3856,1322,2025-04-01,5.1,77.9,4.7
3857,1322,2025-05-01,3.9,86.1,4.2
3858,1322,2025-06-01,8.0,49.4,8.9
3859,1322,2025-07-01,7.9,91.7,8.4
3860,1322,2025-08-01,8.2,80.9,6.1
3861,1322,2025-09-01,8.5,74.8,8.1
3862,1322,2025-10-01,6.7,61.1,5.9
3863,1322,2025-11-01,8.3,72.4,7.7
3864,1322,2025-12-01,6.4,64.6,7.3
3865,1323,2025-01-01,6.4,85.9,7.8
3866,1323,2025-02-01,9.1,74.5,9.1
3867,1323,2025-03-01,5.8,71.1,5.3
3868,1323,2025-04-01,8.5,84.2,8.6
3869,1323,2025-05-01,7.4,93.0,8.0
3870,1323,2025-06-01,8.4,63.8,8.0
3871,1323,2025-07-01,6.1,64.9,6.2
3872,1323,2025-08-01,6.9,71.7,6.9
3873,1323,2025-09-01,4.5,61.7,5.4
3874,1323,2025-10-01,4.6,93.4,4.4
3875,1323,2025-11-01,7.6,74.3,6.3
3876,1323,2025-12-01,7.5,92.8,9.2
3877,1324,2025-01-01,5.5,45.8,4.7
3878,1324,2025-02-01,8.0,77.2,7.9
3879,1324,2025-03-01,5.7,60.2,5.5
3880,1324,2025-04-01,6.5,89.8,8.5
3881,1324,2025-05-01,6.5,72.5,7.0
3882,1324,2025-06-01,4.0,68.3,4.1
3883,1324,2025-07-01,4.9,72.0,6.3
3884,1324,2025-08-01,5.0,72.6,4.9
3885,1324,2025-09-01,7.4,84.6,6.4
3886,1324,2025-10-01,7.9,63.1,7.1
3887,1324,2025-11-01,9.3,71.7,9.2
3888,1324,2025-12-01,4.9,74.7,3.1
3889,1325,2025-01-01,9.1,86.1,9.6
3890,1325,2025-02-01,6.3,83.7,6.6
3891,1325,2025-03-01,7.1,51.0,7.4
3892,1325,2025-04-01,8.8,74.5,9.7
3893,1325,2025-05-01,7.5,93.5,6.4
3894,1325,2025-06-01,8.4,89.4,7.1
3895,1325,2025-07-01,5.9,72.5,7.6
3896,1325,2025-08-01,6.1,76.2,5.8
3897,1325,2025-09-01,7.8,86.3,9.2
3898,1325,2025-10-01,7.6,89.3,6.4
3899,1325,2025-11-01,5.0,71.7,3.4
3900,1325,2025-12-01,8.3,55.0,10.0
3901,1326,2025-01-01,5.2,85.1,5.9
3902,1326,2025-02-01,5.2,81.5,4.7
3903,1326,2025-03-01,8.0,95.4,7.0
3904,1326,2025-04-01,10.0,95.5,10.0
3905,1326,2025-05-01,8.8,79.4,9.5
3906,1326,2025-06-01,7.8,74.2,6.1
3907,1326,2025-07-01,6.0,88.1,4.8
3908,1326,2025-08-01,7.2,62.9,7.0
3909,1326,2025-09-01,6.8,78.2,6.2
3910,1326,2025-10-01,6.9,73.5,6.9
3911,1326,2025-11-01,8.2,81.6,8.4
3912,1326,2025-12-01,7.0,50.3,8.4
3913,1327,2025-01-01,6.9,62.3,7.5
3914,1327,2025-02-01,6.7,100.0,6.8
3915,1327,2025-03-01,7.8,71.9,6.8
3916,1327,2025-04-01,6.7,73.8,7.0
3917,1327,2025-05-01,8.0,90.3,5.1
3918,1327,2025-06-01,7.0,100.0,6.3
3919,1327,2025-07-01,9.0,50.6,8.6
3920,1327,2025-08-01,5.3,81.1,6.0
3921,1327,2025-09-01,4.2,100.0,4.6
3922,1327,2025-10-01,7.7,58.9,7.4
3923,1327,2025-11-01,5.5,60.0,7.6
3924,1327,2025-12-01,9.2,57.8,9.8
3925,1328,2025-01-01,6.3,72.9,6.3
3926,1328,2025-02-01,6.4,98.3,6.6
3927,1328,2025-03-01,5.4,56.6,7.7
3928,1328,2025-04-01,7.2,67.6,7.4
3929,1328,2025-05-01,7.7,79.1,9.4
3930,1328,2025-06-01,3.1,73.3,2.8
3931,1328,2025-07-01,9.4,82.9,8.4
3932,1328,2025-08-01,4.4,84.1,3.9
3933,1328,2025-09-01,10.0,87.8,9.8
3934,1328,2025-10-01,5.1,100.0,4.8
3935,1328,2025-11-01,8.6,67.2,7.3
3936,1328,2025-12-01,7.8,76.8,9.1
3937,1329,2025-01-01,5.6,71.0,6.2
3938,1329,2025-02-01,5.1,63.6,4.9
3939,1329,2025-03-01,7.7,81.4,9.0
3940,1329,2025-04-01,7.7,79.8,7.8
3941,1329,2025-05-01,6.6,88.4,8.1
3942,1329,2025-06-01,6.0,65.2,6.5
3943,1329,2025-07-01,6.5,85.7,6.6
3944,1329,2025-08-01,6.4,70.6,6.8
3945,1329,2025-09-01,7.5,89.4,9.1
3946,1329,2025-10-01,7.2,47.4,7.8
3947,1329,2025-11-01,9.1,40.0,8.3
3948,1329,2025-12-01,5.5,81.1,7.7
3949,1330,2025-01-01,8.0,81.2,7.1
3950,1330,2025-02-01,6.7,59.2,5.9
3951,1330,2025-03-01,7.7,89.8,6.8
3952,1330,2025-04-01,8.3,80.3,8.5
3953,1330,2025-05-01,8.7,100.0,8.9
3954,1330,2025-06-01,6.1,100.0,7.1
3955,1330,2025-07-01,5.7,65.5,8.0
3956,1330,2025-08-01,6.5,74.6,6.3
3957,1330,2025-09-01,8.8,89.5,8.4
3958,1330,2025-10-01,8.9,81.7,9.2
3959,1330,2025-11-01,8.5,57.6,7.9
3960,1330,2025-12-01,5.8,75.3,7.5
3961,1331,2025-01-01,6.8,79.5,6.4
3962,1331,2025-02-01,4.6,79.1,3.7
3963,1331,2025-03-01,5.5,49.0,5.1
3964,1331,2025-04-01,7.6,85.7,8.5
3965,1331,2025-05-01,8.4,62.9,8.0
3966,1331,2025-06-01,6.6,79.7,7.4
3967,1331,2025-07-01,5.8,92.7,4.6
3968,1331,2025-08-01,5.4,72.5,5.8
3969,1331,2025-09-01,6.9,79.0,5.3
3970,1331,2025-10-01,7.9,80.9,8.0
3971,1331,2025-11-01,7.4,54.5,7.9
3972,1331,2025-12-01,6.7,64.8,4.9
3973,1332,2025-01-01,9.8,58.6,7.5
3974,1332,2025-02-01,8.0,86.3,8.0
3975,1332,2025-03-01,6.6,69.5,7.8
3976,1332,2025-04-01,8.6,89.1,7.2
3977,1332,2025-05-01,8.1,74.9,7.9
3978,1332,2025-06-01,4.8,87.4,2.7
3979,1332,2025-07-01,6.1,90.5,5.4
3980,1332,2025-08-01,9.4,60.8,10.0
3981,1332,2025-09-01,8.7,85.8,6.5
3982,1332,2025-10-01,6.0,57.8,7.2
3983,1332,2025-11-01,7.6,84.1,8.0
3984,1332,2025-12-01,4.9,68.2,6.0
3985,1333,2025-01-01,7.7,42.8,7.2
3986,1333,2025-02-01,9.3,61.7,9.2
3987,1333,2025-03-01,6.9,72.8,7.4
3988,1333,2025-04-01,7.2,62.7,5.1
3989,1333,2025-05-01,7.3,74.8,8.0
3990,1333,2025-06-01,7.7,70.5,8.4
3991,1333,2025-07-01,8.1,48.6,8.5
3992,1333,2025-08-01,7.7,64.5,8.2
3993,1333,2025-09-01,8.8,49.8,8.0
3994,1333,2025-10-01,8.6,68.5,7.6
3995,1333,2025-11-01,7.7,96.8,7.5
3996,1333,2025-12-01,7.1,78.3,6.0
3997,1334,2025-01-01,,90.9,10.0
3998,1334,2025-02-01,5.9,59.1,8.4
3999,1334,2025-03-01,4.9,52.0,4.0
4000,1334,2025-04-01,6.5,94.4,7.9
4001,1334,2025-05-01,4.7,77.0,3.6
4002,1334,2025-06-01,5.8,100.0,5.5
4003,1334,2025-07-01,5.5,56.2,3.9
4004,1334,2025-08-01,9.2,95.2,10.0
4005,1334,2025-09-01,6.2,71.1,6.2
4006,1334,2025-10-01,8.3,76.1,6.6
4007,1334,2025-11-01,8.7,93.4,9.2
4008,1334,2025-12-01,8.9,52.8,9.4
4009,1335,2025-01-01,7.7,86.4,6.8
4010,1335,2025-02-01,8.2,75.6,6.4
4011,1335,2025-03-01,6.8,71.4,7.0
4012,1335,2025-04-01,6.2,71.6,5.4
4013,1335,2025-05-01,8.4,91.5,7.2
4014,1335,2025-06-01,6.3,83.3,7.6
4015,1335,2025-07-01,7.8,86.6,9.4
4016,1335,2025-08-01,6.6,87.3,5.5
4017,1335,2025-09-01,6.3,58.9,6.1
4018,1335,2025-10-01,4.8,59.8,6.9
4019,1335,2025-11-01,7.5,65.1,7.3
4020,1335,2025-12-01,7.4,76.2,7.9
4021,1336,2025-01-01,7.0,61.6,5.9
4022,1336,2025-02-01,8.5,87.0,9.0
4023,1336,2025-03-01,6.2,73.3,5.8
4024,1336,2025-04-01,7.0,76.9,5.4
4025,1336,2025-05-01,5.3,100.0,4.1
4026,1336,2025-06-01,,79.2,4.2
4027,1336,2025-07-01,9.7,67.7,8.7
4028,1336,2025-08-01,7.5,74.6,6.9
4029,1336,2025-09-01,7.6,78.9,7.0
4030,1336,2025-10-01,6.1,80.8,6.1
4031,1336,2025-11-01,5.9,81.3,6.3
4032,1336,2025-12-01,6.3,96.6,4.4
4033,1337,2025-01-01,7.4,46.5,7.7
4034,1337,2025-02-01,9.9,95.1,10.0
4035,1337,2025-03-01,7.6,74.7,6.2
4036,1337,2025-04-01,5.6,90.9,7.3
4037,1337,2025-05-01,5.2,85.9,5.7
4038,1337,2025-06-01,7.0,89.8,7.2
4039,1337,2025-07-01,6.6,82.6,6.2
4040,1337,2025-08-01,6.4,66.5,6.6
4041,1337,2025-09-01,7.9,54.6,7.5
4042,1337,2025-10-01,7.1,72.4,7.5
4043,1337,2025-11-01,8.7,60.2,9.2
4044,1337,2025-12-01,10.0,78.0,10.0
4045,1338,2025-01-01,6.9,63.8,7.7
4046,1338,2025-02-01,9.9,68.3,10.0
4047,1338,2025-03-01,6.2,49.9,6.6
4048,1338,2025-04-01,6.5,84.6,6.2
4049,1338,2025-05-01,6.3,88.2,6.0
4050,1338,2025-06-01,6.7,44.4,8.6
4051,1338,2025-07-01,6.9,91.2,8.9
4052,1338,2025-08-01,6.9,76.2,5.4
4053,1338,2025-09-01,6.8,79.3,7.1
4054,1338,2025-10-01,6.7,92.5,6.7
4055,1338,2025-11-01,6.2,92.6,4.4
4056,1338,2025-12-01,5.8,41.4,5.8
4057,1339,2025-01-01,6.8,81.5,7.0
4058,1339,2025-02-01,6.3,76.6,6.6
4059,1339,2025-03-01,8.0,71.0,7.6
4060,1339,2025-04-01,9.6,78.3,10.0
4061,1339,2025-05-01,6.9,64.0,6.1
4062,1339,2025-06-01,6.2,59.4,6.2
4063,1339,2025-07-01,,56.7,10.0
4064,1339,2025-08-01,7.4,94.1,7.8
4065,1339,2025-09-01,7.7,64.6,6.3
4066,1339,2025-10-01,8.6,79.5,8.2
4067,1339,2025-11-01,8.2,71.1,9.5
4068,1339,2025-12-01,5.6,59.1,3.2
4069,1340,2025-01-01,7.5,73.1,7.4
4070,1340,2025-02-01,8.1,87.3,8.3
4071,1340,2025-03-01,7.7,81.3,8.5
4072,1340,2025-04-01,6.6,72.4,7.9
4073,1340,2025-05-01,8.0,60.8,5.7
4074,1340,2025-06-01,8.9,74.9,8.7
4075,1340,2025-07-01,5.8,62.5,4.6
4076,1340,2025-08-01,9.0,57.2,8.2
4077,1340,2025-09-01,7.5,76.1,6.3
4078,1340,2025-10-01,6.2,51.4,4.8
4079,1340,2025-11-01,4.9,72.6,3.4
4080,1340,2025-12-01,6.8,49.9,6.8
4081,1341,2025-01-01,7.3,73.0,7.9
4082,1341,2025-02-01,3.7,85.3,3.5
4083,1341,2025-03-01,8.7,78.3,9.6
4084,1341,2025-04-01,5.9,57.9,6.6
4085,1341,2025-05-01,7.4,51.2,9.1
4086,1341,2025-06-01,7.3,78.2,6.2
4087,1341,2025-07-01,9.3,57.2,9.2
4088,1341,2025-08-01,8.5,73.7,8.1
4089,1341,2025-09-01,6.2,72.7,4.3
4090,1341,2025-10-01,7.0,79.5,7.2
4091,1341,2025-11-01,8.4,100.0,7.8
4092,1341,2025-12-01,8.5,75.4,8.8
4093,1342,2025-01-01,10.0,62.0,9.4
4094,1342,2025-02-01,5.3,71.5,5.7
4095,1342,2025-03-01,8.4,90.4,8.6
4096,1342,2025-04-01,8.2,89.1,8.3
4097,1342,2025-05-01,7.7,77.2,8.2
4098,1342,2025-06-01,6.4,85.2,8.1
4099,1342,2025-07-01,7.1,79.2,6.3
4100,1342,2025-08-01,7.2,66.0,5.7
4101,1342,2025-09-01,5.3,67.7,5.5
4102,1342,2025-10-01,6.5,68.8,7.1
4103,1342,2025-11-01,6.6,80.3,7.4
4104,1342,2025-12-01,8.3,64.8,7.3
4105,1343,2025-01-01,9.0,79.7,9.6
4106,1343,2025-02-01,9.3,87.5,9.5
4107,1343,2025-03-01,6.5,82.6,6.5
4108,1343,2025-04-01,6.3,77.7,6.7
4109,1343,2025-05-01,7.1,93.8,6.8
4110,1343,2025-06-01,6.9,70.5,5.7
4111,1343,2025-07-01,8.6,85.3,8.1
4112,1343,2025-08-01,7.8,50.5,6.7
4113,1343,2025-09-01,6.0,63.4,4.7
4114,1343,2025-10-01,4.8,64.6,2.6
4115,1343,2025-11-01,9.3,77.8,9.7
4116,1343,2025-12-01,5.3,82.7,6.2
4117,1344,2025-01-01,10.0,100.0,9.4
4118,1344,2025-02-01,4.2,50.3,4.0
4119,1344,2025-03-01,10.0,79.6,8.7
4120,1344,2025-04-01,7.3,44.3,6.2
4121,1344,2025-05-01,6.1,80.6,7.7
4122,1344,2025-06-01,,92.1,4.1
4123,1344,2025-07-01,7.7,92.8,8.3
4124,1344,2025-08-01,5.4,86.8,4.3
4125,1344,2025-09-01,9.6,84.6,9.0
4126,1344,2025-10-01,7.5,56.7,9.4
4127,1344,2025-11-01,8.0,77.2,7.8
4128,1344,2025-12-01,7.9,88.0,7.3
4129,1345,2025-01-01,7.5,64.4,7.6
4130,1345,2025-02-01,9.4,66.2,9.5
4131,1345,2025-03-01,9.8,90.7,9.8
4132,1345,2025-04-01,7.8,57.4,7.8
4133,1345,2025-05-01,6.2,99.4,6.8
4134,1345,2025-06-01,8.0,69.7,7.7
4135,1345,2025-07-01,8.1,88.4,8.6
4136,1345,2025-08-01,7.3,60.6,7.0
4137,1345,2025-09-01,10.0,80.3,9.8
4138,1345,2025-10-01,8.6,85.5,8.5
4139,1345,2025-11-01,8.7,90.5,8.7
4140,1345,2025-12-01,8.2,86.8,9.5
4141,1346,2025-01-01,4.1,74.2,2.7
4142,1346,2025-02-01,5.6,77.5,6.5
4143,1346,2025-03-01,8.5,88.5,8.7
4144,1346,2025-04-01,7.3,85.0,7.5
4145,1346,2025-05-01,8.7,57.5,10.0
4146,1346,2025-06-01,7.1,64.3,7.9
4147,1346,2025-07-01,4.5,44.1,5.3
4148,1346,2025-08-01,7.6,68.7,8.6
4149,1346,2025-09-01,5.9,84.6,4.1
4150,1346,2025-10-01,5.8,82.0,6.6
4151,1346,2025-11-01,6.8,77.3,6.9
4152,1346,2025-12-01,8.3,75.8,8.2
4153,1347,2025-01-01,6.0,81.5,5.7
4154,1347,2025-02-01,9.2,86.3,9.5
4155,1347,2025-03-01,6.8,71.4,6.1
4156,1347,2025-04-01,6.9,79.2,6.1
4157,1347,2025-05-01,4.6,65.2,4.6
4158,1347,2025-06-01,8.7,67.1,6.9
4159,1347,2025-07-01,9.0,65.6,9.2
4160,1347,2025-08-01,,79.0,9.5
4161,1347,2025-09-01,6.0,70.4,5.2
4162,1347,2025-10-01,6.9,80.7,6.8
4163,1347,2025-11-01,6.3,93.5,5.1
4164,1347,2025-12-01,8.1,95.3,7.8
4165,1348,2025-01-01,4.6,97.5,7.1
4166,1348,2025-02-01,8.6,72.5,9.7
4167,1348,2025-03-01,9.2,63.3,10.0
4168,1348,2025-04-01,4.9,66.9,4.7
4169,1348,2025-05-01,6.3,79.3,6.6
4170,1348,2025-06-01,8.2,41.6,9.3
4171,1348,2025-07-01,4.4,83.0,3.3
4172,1348,2025-08-01,7.5,89.0,6.6
4173,1348,2025-09-01,7.6,63.7,7.5
4174,1348,2025-10-01,6.2,86.4,6.0
4175,1348,2025-11-01,5.1,83.1,5.2
4176,1348,2025-12-01,4.9,60.5,5.1
4177,1349,2025-01-01,7.8,91.5,8.1
4178,1349,2025-02-01,6.8,69.1,6.6
4179,1349,2025-03-01,5.3,71.1,4.9
4180,1349,2025-04-01,8.6,70.6,8.7
4181,1349,2025-05-01,9.2,100.0,8.3
4182,1349,2025-06-01,5.1,85.2,3.3
4183,1349,2025-07-01,6.4,100.0,6.4
4184,1349,2025-08-01,6.0,78.8,5.7
4185,1349,2025-09-01,7.1,64.0,7.6
4186,1349,2025-10-01,8.9,63.2,10.0
4187,1349,2025-11-01,9.1,76.8,8.0
4188,1349,2025-12-01,10.0,77.6,10.0
4189,1350,2025-01-01,6.9,86.0,6.5
4190,1350,2025-02-01,7.3,74.4,7.9
4191,1350,2025-03-01,10.0,90.0,10.0
4192,1350,2025-04-01,9.0,85.2,10.0
4193,1350,2025-05-01,7.8,73.2,7.3
4194,1350,2025-06-01,5.5,57.7,5.2
4195,1350,2025-07-01,7.0,81.3,8.3
4196,1350,2025-08-01,7.0,80.6,6.0
4197,1350,2025-09-01,6.9,74.4,4.8
4198,1350,2025-10-01,6.8,64.2,6.4
4199,1350,2025-11-01,6.2,85.9,6.3
4200,1350,2025-12-01,8.3,71.7,9.1
4201,1351,2025-01-01,6.5,70.6,7.6
4202,1351,2025-02-01,9.3,78.0,8.6
4203,1351,2025-03-01,6.8,77.2,6.8
4204,1351,2025-04-01,7.0,72.4,6.9
4205,1351,2025-05-01,9.3,71.1,9.6
4206,1351,2025-06-01,5.4,86.6,5.5
4207,1351,2025-07-01,6.8,47.9,8.7
4208,1351,2025-08-01,8.1,84.4,6.9
4209,1351,2025-09-01,8.9,75.9,7.8
4210,1351,2025-10-01,7.2,100.0,6.8
4211,1351,2025-11-01,8.7,61.6,9.3
4212,1351,2025-12-01,8.0,66.3,8.3
4213,1352,2025-01-01,6.3,81.1,6.5
4214,1352,2025-02-01,5.9,72.1,5.4
4215,1352,2025-03-01,4.7,66.8,4.1
4216,1352,2025-04-01,7.8,78.2,5.8
4217,1352,2025-05-01,8.5,51.6,8.7
4218,1352,2025-06-01,8.2,42.6,7.7
4219,1352,2025-07-01,7.6,100.0,8.8
4220,1352,2025-08-01,4.5,79.8,3.5
4221,1352,2025-09-01,7.2,76.1,6.7
