Performance_ID,Employee_ID,Review_Month,Performance_Score,Productivity_Score,Manager_Rating,Review_Year,Review_Month_Number,Review_Month_Name
3344,1279,2025-08-01,5.6,78.9,6.6,2025,8,August
3345,1279,2025-09-01,6.9,55.9,6.8,2025,9,September
3346,1279,2025-10-01,5.0,63.0,6.2,2025,10,October
3347,1279,2025-11-01,8.4,75.2,9.1,2025,11,November
3348,1279,2025-12-01,7.4,80.0,7.9,2025,12,December
3349,1280,2025-01-01,9.6,70.7,10.0,2025,1,January
3350,1280,2025-02-01,6.2,60.6,7.7,2025,2,February
3351,1280,2025-03-01,9.3,72.0,8.8,2025,3,March
3352,1280,2025-04-01,7.1,67.0,6.5,2025,4,April
3353,1280,2025-05-01,7.8,44.4,8.2,2025,5,May
3354,1280,2025-06-01,5.8,72.9,6.1,2025,6,June
3355,1280,2025-07-01,6.2,92.9,6.6,2025,7,July
3356,1280,2025-08-01,7.1,78.5,6.3,2025,8,August
3357,1280,2025-09-01,8.9,78.2,8.9,2025,9,September
3358,1280,2025-10-01,8.8,100.0,7.0,2025,10,October
3359,1280,2025-11-01,7.5,84.3,7.5,2025,11,November
3360,1280,2025-12-01,8.1,81.3,9.3,2025,12,December
3361,1281,2025-01-01,9.0,74.7,8.3,2025,1,January
3362,1281,2025-02-01,5.7,94.6,6.5,2025,2,February
3363,1281,2025-03-01,7.4,69.3,8.4,2025,3,March
3364,1281,2025-04-01,7.2,53.0,7.0,2025,4,April
3365,1281,2025-05-01,6.3,70.1,5.9,2025,5,May
3366,1281,2025-06-01,7.3,61.1,8.7,2025,6,June
3367,1281,2025-07-01,5.9,61.6,4.9,2025,7,July
3368,1281,2025-08-01,8.7,77.1,7.4,2025,8,August
3369,1281,2025-09-01,8.0,96.4,4.3,2025,9,September
3370,1281,2025-10-01,6.5,59.1,5.3,2025,10,October
3371,1281,2025-11-01,9.0,76.5,9.8,2025,11,November
3372,1281,2025-12-01,7.8,83.1,7.4,2025,12,December
3373,1282,2025-01-01,6.3,74.2,4.1,2025,1,January
3374,1282,2025-02-01,5.9,60.4,6.4,2025,2,February
3375,1282,2025-03-01,7.5,61.0,8.2,2025,3,March
3376,1282,2025-04-01,5.7,91.0,3.5,2025,4,April
3377,1282,2025-05-01,8.1,57.3,9.9,2025,5,May
3378,1282,2025-06-01,7.9,79.0,7.7,2025,6,June
3379,1282,2025-07-01,6.8,79.6,7.8,2025,7,July
3380,1282,2025-08-01,7.8,77.0,9.1,2025,8,August
3381,1282,2025-09-01,7.4,56.0,8.6,2025,9,September
3382,1282,2025-10-01,5.0,63.2,4.9,2025,10,October
3383,1282,2025-11-01,9.4,77.5,7.7,2025,11,November
3384,1282,2025-12-01,7.6,60.8,8.1,2025,12,December
3385,1283,2025-01-01,7.1,59.6,7.0,2025,1,January
3386,1283,2025-02-01,6.8,88.7,5.0,2025,2,February
3387,1283,2025-03-01,6.8,59.4,7.3,2025,3,March
3388,1283,2025-04-01,5.5,94.2,4.8,2025,4,April
3389,1283,2025-05-01,6.0,80.6,5.9,2025,5,May
3390,1283,2025-06-01,7.2,64.8,8.2,2025,6,June
3391,1283,2025-07-01,8.9,68.6,10.0,2025,7,July
3392,1283,2025-08-01,7.2,72.2,7.5,2025,8,August
3393,1283,2025-09-01,7.2,79.2,7.1,2025,9,September
3394,1283,2025-10-01,6.3,70.1,4.9,2025,10,October
3395,1283,2025-11-01,4.6,71.5,5.9,2025,11,November
3396,1283,2025-12-01,7.4,59.9,6.5,2025,12,December
3397,1284,2025-01-01,8.3,100.0,10.0,2025,1,January
3398,1284,2025-02-01,6.3,89.5,6.0,2025,2,February
3399,1284,2025-03-01,6.3,68.3,6.4,2025,3,March
3400,1284,2025-04-01,5.9,34.9,4.8,2025,4,April
3401,1284,2025-05-01,6.1,61.0,6.6,2025,5,May
3402,1284,2025-06-01,6.8,68.8,8.5,2025,6,June
3403,1284,2025-07-01,8.6,87.6,8.3,2025,7,July
3404,1284,2025-08-01,5.0,52.8,4.9,2025,8,August
3405,1284,2025-09-01,8.7,100.0,9.1,2025,9,September
3406,1284,2025-10-01,8.0,73.9,8.4,2025,10,October
3407,1284,2025-11-01,6.8,86.1,7.7,2025,11,November
3408,1284,2025-12-01,7.2,66.3,5.7,2025,12,December
3409,1285,2025-01-01,6.9,57.2,8.3,2025,1,January
3410,1285,2025-02-01,6.1,76.1,7.4,2025,2,February
3411,1285,2025-03-01,7.2,92.7,7.8,2025,3,March
3412,1285,2025-04-01,7.5,67.5,7.1,2025,4,April
3413,1285,2025-05-01,6.8,94.4,7.6,2025,5,May
3414,1285,2025-06-01,7.7,73.3,8.2,2025,6,June
3415,1285,2025-07-01,7.0,64.8,8.0,2025,7,July
3416,1285,2025-08-01,6.1,70.6,3.5,2025,8,August
3417,1285,2025-09-01,8.3,100.0,8.8,2025,9,September
3418,1285,2025-10-01,9.2,93.3,10.0,2025,10,October
3419,1285,2025-11-01,7.8,70.8,7.0,2025,11,November
3420,1285,2025-12-01,7.0,57.6,7.8,2025,12,December
3421,1286,2025-01-01,7.3,65.3,7.9,2025,1,January
3422,1286,2025-02-01,6.8,62.1,9.0,2025,2,February
3423,1286,2025-03-01,8.0,76.5,8.1,2025,3,March
3424,1286,2025-04-01,6.9,66.0,7.3,2025,4,April
3425,1286,2025-05-01,5.5,69.9,5.9,2025,5,May
3426,1286,2025-06-01,5.7,72.8,5.6,2025,6,June
3427,1286,2025-07-01,7.5,66.7,9.0,2025,7,July
3428,1286,2025-08-01,7.2,83.2,8.0,2025,8,August
3429,1286,2025-09-01,8.2,65.1,8.4,2025,9,September
3430,1286,2025-10-01,4.4,64.6,4.3,2025,10,October
3431,1286,2025-11-01,5.4,89.0,5.0,2025,11,November
3432,1286,2025-12-01,7.9,81.4,7.8,2025,12,December
3433,1287,2025-01-01,4.6,95.4,4.7,2025,1,January
3434,1287,2025-02-01,6.4,89.8,4.5,2025,2,February
3435,1287,2025-03-01,8.7,64.6,8.3,2025,3,March
3436,1287,2025-04-01,7.5,74.3,8.7,2025,4,April
3437,1287,2025-05-01,8.4,99.2,8.9,2025,5,May
3438,1287,2025-06-01,7.4,90.8,7.5,2025,6,June
3439,1287,2025-07-01,8.3,70.7,7.9,2025,7,July
3440,1287,2025-08-01,6.6,68.0,6.3,2025,8,August
3441,1287,2025-09-01,8.7,82.1,7.8,2025,9,September
3442,1287,2025-10-01,6.7,54.4,6.5,2025,10,October
3443,1287,2025-11-01,5.2,64.7,3.5,2025,11,November
3444,1287,2025-12-01,6.8,68.0,7.6,2025,12,December
3445,1288,2025-01-01,6.0,96.1,6.8,2025,1,January
3446,1288,2025-02-01,5.5,65.9,5.9,2025,2,February
3447,1288,2025-03-01,6.0,86.8,5.3,2025,3,March
3448,1288,2025-04-01,8.9,74.0,9.3,2025,4,April
3449,1288,2025-05-01,6.4,77.7,7.8,2025,5,May
3450,1288,2025-06-01,7.1,72.7,7.6,2025,6,June
3451,1288,2025-07-01,5.9,74.4,6.9,2025,7,July
3452,1288,2025-08-01,4.4,100.0,5.0,2025,8,August
3453,1288,2025-09-01,7.1,91.2,7.2,2025,9,September
3454,1288,2025-10-01,7.4,60.1,7.0,2025,10,October
3455,1288,2025-11-01,6.6,61.0,8.0,2025,11,November
3456,1288,2025-12-01,6.8,72.7,8.5,2025,12,December
3457,1289,2025-01-01,9.3,92.8,8.3,2025,1,January
3458,1289,2025-02-01,8.3,91.8,8.5,2025,2,February
3459,1289,2025-03-01,7.6,94.5,9.3,2025,3,March
3460,1289,2025-04-01,8.1,66.3,8.8,2025,4,April
3461,1289,2025-05-01,5.5,49.0,6.4,2025,5,May
3462,1289,2025-06-01,7.3,68.9,6.0,2025,6,June
3463,1289,2025-07-01,2.6,71.7,1.8,2025,7,July
3464,1289,2025-08-01,4.2,84.0,5.4,2025,8,August
3465,1289,2025-09-01,6.4,74.9,8.7,2025,9,September
3466,1289,2025-10-01,7.3,83.2,6.3,2025,10,October
3467,1289,2025-11-01,9.2,100.0,7.8,2025,11,November
3468,1289,2025-12-01,8.7,55.5,9.0,2025,12,December
3469,1290,2025-01-01,7.6,91.8,6.3,2025,1,January
3470,1290,2025-02-01,8.3,85.0,7.9,2025,2,February
3471,1290,2025-03-01,8.7,60.9,7.7,2025,3,March
3472,1290,2025-04-01,6.4,36.9,7.0,2025,4,April
3473,1290,2025-05-01,7.3,68.3,5.7,2025,5,May
3474,1290,2025-06-01,7.9,54.7,8.3,2025,6,June
3475,1290,2025-07-01,8.3,73.1,7.1,2025,7,July
3476,1290,2025-08-01,9.0,82.1,9.9,2025,8,August
3477,1290,2025-09-01,7.7,58.5,7.6,2025,9,September
3478,1290,2025-10-01,7.4,82.1,6.5,2025,10,October
3479,1290,2025-11-01,7.2,64.7,7.6,2025,11,November
3480,1290,2025-12-01,5.4,57.1,7.0,2025,12,December
3481,1291,2025-01-01,7.1,65.3,8.8,2025,1,January
3482,1291,2025-02-01,6.3,100.0,6.2,2025,2,February
3483,1291,2025-03-01,4.7,72.8,5.5,2025,3,March
3484,1291,2025-04-01,7.0,86.0,5.3,2025,4,April
3485,1291,2025-05-01,7.0,71.8,7.2,2025,5,May
3486,1291,2025-06-01,5.9,65.9,7.3,2025,6,June
3487,1291,2025-07-01,9.9,61.5,10.0,2025,7,July
3488,1291,2025-08-01,6.7,68.1,5.8,2025,8,August
3489,1291,2025-09-01,5.4,93.0,5.0,2025,9,September
3490,1291,2025-10-01,8.7,59.7,10.0,2025,10,October
3491,1291,2025-11-01,6.9,84.0,7.7,2025,11,November
3492,1291,2025-12-01,6.2,63.4,7.1,2025,12,December
3493,1292,2025-01-01,7.0,68.2,6.1,2025,1,January
3494,1292,2025-02-01,6.6,70.1,6.2,2025,2,February
3495,1292,2025-03-01,7.3,82.3,7.7,2025,3,March
3496,1292,2025-04-01,7.0,66.3,5.7,2025,4,April
3497,1292,2025-05-01,7.8,63.3,8.1,2025,5,May
3498,1292,2025-06-01,5.3,68.0,5.8,2025,6,June
3499,1292,2025-07-01,8.2,70.8,9.4,2025,7,July
3500,1292,2025-08-01,5.5,74.7,6.2,2025,8,August
3501,1292,2025-09-01,8.1,64.8,6.8,2025,9,September
3502,1292,2025-10-01,7.5,74.7,7.8,2025,10,October
3503,1292,2025-11-01,5.9,60.0,7.3,2025,11,November
3504,1292,2025-12-01,7.9,73.0,9.0,2025,12,December
3505,1293,2025-01-01,8.6,63.5,5.9,2025,1,January
3506,1293,2025-02-01,7.0,30.0,7.4,2025,2,February
3507,1293,2025-03-01,7.7,80.3,7.4,2025,3,March
3508,1293,2025-04-01,9.2,95.3,8.8,2025,4,April
3509,1293,2025-05-01,8.7,69.1,8.4,2025,5,May
3510,1293,2025-06-01,8.2,97.7,7.6,2025,6,June
3511,1293,2025-07-01,8.2,100.0,7.7,2025,7,July
3512,1293,2025-08-01,8.4,62.2,8.1,2025,8,August
3513,1293,2025-09-01,5.8,80.3,6.4,2025,9,September
3514,1293,2025-10-01,6.5,77.0,6.0,2025,10,October
3515,1293,2025-11-01,7.5,86.4,7.8,2025,11,November
3516,1293,2025-12-01,8.8,51.4,7.7,2025,12,December
3517,1294,2025-01-01,7.2,78.3,6.3,2025,1,January
3518,1294,2025-02-01,7.2,60.6,9.2,2025,2,February
3519,1294,2025-03-01,5.1,44.0,5.8,2025,3,March
3520,1294,2025-04-01,9.5,63.3,9.7,2025,4,April
3521,1294,2025-05-01,7.5,100.0,7.4,2025,5,May
3522,1294,2025-06-01,8.7,95.1,8.8,2025,6,June
3523,1294,2025-07-01,8.9,54.4,8.7,2025,7,July
3524,1294,2025-08-01,6.0,61.8,6.9,2025,8,August
3525,1294,2025-09-01,7.8,55.4,7.6,2025,9,September
3526,1294,2025-10-01,9.2,70.9,8.0,2025,10,October
3527,1294,2025-11-01,8.6,51.1,9.7,2025,11,November
3528,1294,2025-12-01,8.1,75.0,7.5,2025,12,December
3529,1295,2025-01-01,8.2,72.6,8.1,2025,1,January
3530,1295,2025-02-01,6.9,91.0,5.4,2025,2,February
3531,1295,2025-03-01,6.3,78.8,6.3,2025,3,March
3532,1295,2025-04-01,6.9,86.0,7.1,2025,4,April
3533,1295,2025-05-01,8.8,84.7,7.8,2025,5,May
3534,1295,2025-06-01,7.9,69.6,8.2,2025,6,June
3535,1295,2025-07-01,7.3,48.2,6.1,2025,7,July
3536,1295,2025-08-01,5.0,80.8,4.5,2025,8,August
3537,1295,2025-09-01,7.7,99.2,7.4,2025,9,September
3538,1295,2025-10-01,6.4,86.3,7.4,2025,10,October
3539,1295,2025-11-01,7.2,58.0,6.1,2025,11,November
3540,1295,2025-12-01,5.6,54.0,3.6,2025,12,December
3541,1296,2025-01-01,7.3,86.4,8.9,2025,1,January
3542,1296,2025-02-01,5.2,72.9,3.8,2025,2,February
3543,1296,2025-03-01,6.8,85.1,6.6,2025,3,March
3544,1296,2025-04-01,8.9,56.3,8.5,2025,4,April
3545,1296,2025-05-01,5.7,60.1,5.4,2025,5,May
3546,1296,2025-06-01,7.9,93.2,7.3,2025,6,June
3547,1296,2025-07-01,6.4,54.9,7.2,2025,7,July
3548,1296,2025-08-01,5.9,87.7,6.4,2025,8,August
3549,1296,2025-09-01,6.6,68.3,7.5,2025,9,September
3550,1296,2025-10-01,6.9,85.7,6.5,2025,10,October
3551,1296,2025-11-01,6.4,67.3,7.5,2025,11,November
3552,1296,2025-12-01,6.0,79.7,5.3,2025,12,December
3553,1297,2025-01-01,4.4,82.0,3.1,2025,1,January
3554,1297,2025-02-01,6.5,80.1,5.2,2025,2,February
3555,1297,2025-03-01,7.3,60.9,8.0,2025,3,March
3556,1297,2025-04-01,9.2,62.2,8.8,2025,4,April
3557,1297,2025-05-01,7.9,84.7,8.7,2025,5,May
3558,1297,2025-06-01,8.2,77.2,8.5,2025,6,June
3559,1297,2025-07-01,5.8,63.8,6.3,2025,7,July
3560,1297,2025-08-01,7.3,79.1,9.0,2025,8,August
3561,1297,2025-09-01,9.7,65.7,9.9,2025,9,September
3562,1297,2025-10-01,4.9,51.0,4.2,2025,10,October
3563,1297,2025-11-01,8.8,100.0,7.9,2025,11,November
3564,1297,2025-12-01,7.0,67.5,6.7,2025,12,December
3565,1298,2025-01-01,8.6,69.5,8.9,2025,1,January
3566,1298,2025-02-01,6.9,59.4,8.3,2025,2,February
3567,1298,2025-03-01,6.9,58.7,6.4,2025,3,March
3568,1298,2025-04-01,9.1,89.0,9.0,2025,4,April
3569,1298,2025-05-01,8.6,82.7,8.6,2025,5,May
3570,1298,2025-06-01,4.8,97.6,7.9,2025,6,June
3571,1298,2025-07-01,6.1,88.3,7.0,2025,7,July
3572,1298,2025-08-01,6.2,85.1,7.0,2025,8,August
3573,1298,2025-09-01,5.3,100.0,3.8,2025,9,September
3574,1298,2025-10-01,6.1,89.2,6.4,2025,10,October
3575,1298,2025-11-01,7.6,62.3,6.9,2025,11,November
3576,1298,2025-12-01,9.2,85.5,10.0,2025,12,December
3577,1299,2025-01-01,5.6,93.7,4.2,2025,1,January
3578,1299,2025-02-01,7.8,69.5,7.6,2025,2,February
3579,1299,2025-03-01,7.2,89.5,7.8,2025,3,March
3580,1299,2025-04-01,9.8,77.1,10.0,2025,4,April
3581,1299,2025-05-01,5.2,78.1,4.5,2025,5,May
3582,1299,2025-06-01,7.6,56.1,9.0,2025,6,June
3583,1299,2025-07-01,8.0,81.2,9.2,2025,7,July
3584,1299,2025-08-01,5.8,54.4,6.2,2025,8,August
3585,1299,2025-09-01,8.0,82.6,7.0,2025,9,September
3586,1299,2025-10-01,6.8,74.4,7.8,2025,10,October
3587,1299,2025-11-01,5.4,95.1,7.7,2025,11,November
3588,1299,2025-12-01,9.8,52.1,9.4,2025,12,December
3589,1300,2025-01-01,8.9,77.7,7.3,2025,1,January
3590,1300,2025-02-01,7.0,68.0,6.2,2025,2,February
3591,1300,2025-03-01,8.8,91.1,9.7,2025,3,March
3592,1300,2025-04-01,7.6,61.9,9.8,2025,4,April
3593,1300,2025-05-01,9.9,84.7,10.0,2025,5,May
3594,1300,2025-06-01,6.3,62.7,5.5,2025,6,June
3595,1300,2025-07-01,7.1,88.2,5.5,2025,7,July
3596,1300,2025-08-01,6.9,95.5,7.2,2025,8,August
3597,1300,2025-09-01,6.3,59.0,6.9,2025,9,September
3598,1300,2025-10-01,6.3,51.3,6.0,2025,10,October
3599,1300,2025-11-01,6.8,75.5,8.8,2025,11,November
3600,1300,2025-12-01,8.6,72.8,7.9,2025,12,December
3601,1301,2025-01-01,10.0,70.2,10.0,2025,1,January
3602,1301,2025-02-01,2.6,78.3,2.1,2025,2,February
3603,1301,2025-03-01,9.0,85.6,9.0,2025,3,March
3604,1301,2025-04-01,8.2,69.1,7.9,2025,4,April
3605,1301,2025-05-01,6.7,59.7,7.3,2025,5,May
3606,1301,2025-06-01,5.8,58.5,6.8,2025,6,June
3607,1301,2025-07-01,5.6,76.0,6.4,2025,7,July
3608,1301,2025-08-01,4.4,70.6,3.9,2025,8,August
3609,1301,2025-09-01,6.8,81.1,6.9,2025,9,September
3610,1301,2025-10-01,10.0,79.4,10.0,2025,10,October
3611,1301,2025-11-01,7.7,93.4,6.2,2025,11,November
3612,1301,2025-12-01,4.6,87.1,5.2,2025,12,December
3613,1302,2025-01-01,6.9,67.4,9.4,2025,1,January
3614,1302,2025-02-01,5.5,69.7,4.4,2025,2,February
3615,1302,2025-03-01,7.3,65.8,8.7,2025,3,March
3616,1302,2025-04-01,7.6,58.5,7.9,2025,4,April
3617,1302,2025-05-01,8.6,84.6,9.5,2025,5,May
3618,1302,2025-06-01,8.2,60.1,8.0,2025,6,June
3619,1302,2025-07-01,5.5,62.9,5.1,2025,7,July
3620,1302,2025-08-01,7.2,67.9,7.7,2025,8,August
3621,1302,2025-09-01,9.2,83.3,8.4,2025,9,September
3622,1302,2025-10-01,8.8,89.4,10.0,2025,10,October
3623,1302,2025-11-01,5.3,75.1,5.3,2025,11,November
3624,1302,2025-12-01,8.7,79.2,9.0,2025,12,December
3625,1303,2025-01-01,3.3,71.3,4.2,2025,1,January
3626,1303,2025-02-01,7.3,76.5,6.7,2025,2,February
3627,1303,2025-03-01,6.6,68.2,6.2,2025,3,March
3628,1303,2025-04-01,4.2,74.0,4.9,2025,4,April
3629,1303,2025-05-01,5.9,65.1,4.8,2025,5,May
3630,1303,2025-06-01,8.6,83.2,8.6,2025,6,June
3631,1303,2025-07-01,6.6,89.0,5.0,2025,7,July
3632,1303,2025-08-01,5.3,63.2,4.4,2025,8,August
3633,1303,2025-09-01,7.9,78.6,7.0,2025,9,September
3634,1303,2025-10-01,6.6,100.0,5.3,2025,10,October
3635,1303,2025-11-01,7.1,71.0,6.3,2025,11,November
3636,1303,2025-12-01,7.9,92.8,8.8,2025,12,December
3637,1304,2025-01-01,6.5,65.4,5.6,2025,1,January
3638,1304,2025-02-01,5.7,72.9,7.0,2025,2,February
3639,1304,2025-03-01,5.7,76.9,5.6,2025,3,March
3640,1304,2025-04-01,5.1,65.9,5.7,2025,4,April
3641,1304,2025-05-01,8.3,92.0,9.6,2025,5,May
3642,1304,2025-06-01,7.6,88.1,8.6,2025,6,June
3643,1304,2025-07-01,5.8,72.0,5.6,2025,7,July
3644,1304,2025-08-01,5.5,85.3,6.6,2025,8,August
3645,1304,2025-09-01,7.6,72.4,6.3,2025,9,September
3646,1304,2025-10-01,6.3,64.7,5.6,2025,10,October
3647,1304,2025-11-01,7.1,63.4,7.6,2025,11,November
3648,1304,2025-12-01,10.0,46.9,9.0,2025,12,December
3649,1305,2025-01-01,7.4,65.5,7.1,2025,1,January
3650,1305,2025-02-01,9.0,77.8,9.3,2025,2,February
3651,1305,2025-03-01,5.7,71.7,5.1,2025,3,March
3652,1305,2025-04-01,6.4,92.7,6.8,2025,4,April
3653,1305,2025-05-01,4.8,72.1,3.9,2025,5,May
3654,1305,2025-06-01,6.9,84.4,6.9,2025,6,June
3655,1305,2025-07-01,8.6,63.5,8.1,2025,7,July
3656,1305,2025-08-01,9.0,90.6,9.4,2025,8,August
3657,1305,2025-09-01,8.9,70.4,9.8,2025,9,September
3658,1305,2025-10-01,8.7,67.9,7.8,2025,10,October
3659,1305,2025-11-01,6.5,85.5,6.6,2025,11,November
3660,1305,2025-12-01,5.9,63.7,6.1,2025,12,December
3661,1306,2025-01-01,6.1,75.6,4.8,2025,1,January
3662,1306,2025-02-01,7.9,59.9,8.2,2025,2,February
3663,1306,2025-03-01,7.4,77.0,8.6,2025,3,March
3664,1306,2025-04-01,7.7,75.0,7.1,2025,4,April
3665,1306,2025-05-01,8.7,61.8,7.3,2025,5,May
3666,1306,2025-06-01,7.1,57.7,7.0,2025,6,June
3667,1306,2025-07-01,8.2,76.3,8.7,2025,7,July
3668,1306,2025-08-01,5.7,78.9,7.0,2025,8,August
3669,1306,2025-09-01,6.2,74.4,6.2,2025,9,September
3670,1306,2025-10-01,5.5,59.0,6.9,2025,10,October
3671,1306,2025-11-01,6.1,61.2,5.6,2025,11,November
3672,1306,2025-12-01,8.6,71.1,8.4,2025,12,December
3673,1307,2025-01-01,5.4,75.0,5.8,2025,1,January
3674,1307,2025-02-01,7.4,80.5,7.3,2025,2,February
3675,1307,2025-03-01,6.7,62.8,6.3,2025,3,March
3676,1307,2025-04-01,8.2,75.2,9.2,2025,4,April
3677,1307,2025-05-01,8.4,100.0,6.9,2025,5,May
3678,1307,2025-06-01,5.7,64.0,5.9,2025,6,June
3679,1307,2025-07-01,7.9,82.3,8.8,2025,7,July
3680,1307,2025-08-01,7.2,100.0,6.0,2025,8,August
3681,1307,2025-09-01,7.4,60.2,6.5,2025,9,September
3682,1307,2025-10-01,9.3,88.8,10.0,2025,10,October
3683,1307,2025-11-01,8.9,88.3,8.7,2025,11,November
3684,1307,2025-12-01,7.7,89.0,6.0,2025,12,December
3685,1308,2025-01-01,9.3,68.6,9.0,2025,1,January
3686,1308,2025-02-01,7.2,82.0,8.4,2025,2,February
3687,1308,2025-03-01,3.6,76.8,2.4,2025,3,March
3688,1308,2025-04-01,7.4,69.6,8.0,2025,4,April
3689,1308,2025-05-01,8.0,74.3,6.6,2025,5,May
3690,1308,2025-06-01,7.2,59.5,7.6,2025,6,June
3691,1308,2025-07-01,9.8,88.5,9.0,2025,7,July
3692,1308,2025-08-01,8.4,100.0,5.8,2025,8,August
3693,1308,2025-09-01,6.2,62.4,6.5,2025,9,September
3694,1308,2025-10-01,8.1,80.2,9.8,2025,10,October
3695,1308,2025-11-01,7.9,85.6,7.7,2025,11,November
3696,1308,2025-12-01,5.4,64.5,4.9,2025,12,December
3697,1309,2025-01-01,6.7,76.9,6.9,2025,1,January
3698,1309,2025-02-01,7.6,68.4,6.7,2025,2,February
3699,1309,2025-03-01,9.4,35.8,9.5,2025,3,March
3700,1309,2025-04-01,9.2,88.3,8.4,2025,4,April
3701,1309,2025-05-01,7.6,89.1,6.9,2025,5,May
3702,1309,2025-06-01,7.8,76.8,7.0,2025,6,June
3703,1309,2025-07-01,7.3,88.2,5.4,2025,7,July
3704,1309,2025-08-01,6.4,91.3,5.7,2025,8,August
3705,1309,2025-09-01,5.5,79.2,5.3,2025,9,September
3706,1309,2025-10-01,7.6,95.5,6.8,2025,10,October
3707,1309,2025-11-01,6.3,65.9,6.4,2025,11,November
3708,1309,2025-12-01,8.0,61.7,9.8,2025,12,December
3709,1310,2025-01-01,7.7,84.7,9.9,2025,1,January
3710,1310,2025-02-01,8.5,75.9,8.9,2025,2,February
3711,1310,2025-03-01,6.8,64.6,6.6,2025,3,March
3712,1310,2025-04-01,7.9,81.5,8.1,2025,4,April
3713,1310,2025-05-01,8.3,70.9,7.3,2025,5,May
3714,1310,2025-06-01,7.0,70.7,8.6,2025,6,June
3715,1310,2025-07-01,7.3,71.9,8.6,2025,7,July
3716,1310,2025-08-01,7.5,90.1,8.3,2025,8,August
3717,1310,2025-09-01,7.4,57.7,8.9,2025,9,September
3718,1310,2025-10-01,8.1,60.2,8.3,2025,10,October
3719,1310,2025-11-01,6.6,95.8,7.4,2025,11,November
3720,1310,2025-12-01,7.3,84.6,7.5,2025,12,December
3721,1311,2025-01-01,4.7,98.8,3.4,2025,1,January
3722,1311,2025-02-01,6.7,69.9,7.1,2025,2,February
3723,1311,2025-03-01,6.3,75.8,5.5,2025,3,March
3724,1311,2025-04-01,8.8,74.7,10.0,2025,4,April
3725,1311,2025-05-01,5.7,74.7,6.5,2025,5,May
3726,1311,2025-06-01,8.8,65.2,6.5,2025,6,June
3727,1311,2025-07-01,4.6,40.9,5.2,2025,7,July
3728,1311,2025-08-01,4.8,40.1,4.7,2025,8,August
3729,1311,2025-09-01,6.5,71.2,7.3,2025,9,September
3730,1311,2025-10-01,8.4,65.2,7.9,2025,10,October
3731,1311,2025-11-01,8.1,65.5,9.6,2025,11,November
3732,1311,2025-12-01,6.4,78.8,7.7,2025,12,December
3733,1312,2025-01-01,7.0,77.3,6.6,2025,1,January
3734,1312,2025-02-01,6.2,91.5,5.9,2025,2,February
3735,1312,2025-03-01,8.1,71.9,7.2,2025,3,March
3736,1312,2025-04-01,6.0,65.2,5.4,2025,4,April
3737,1312,2025-05-01,8.1,72.1,7.5,2025,5,May
3738,1312,2025-06-01,8.8,100.0,7.6,2025,6,June
3739,1312,2025-07-01,7.2,90.9,6.4,2025,7,July
3740,1312,2025-08-01,7.2,75.4,6.3,2025,8,August
3741,1312,2025-09-01,6.5,87.8,6.4,2025,9,September
3742,1312,2025-10-01,7.4,80.1,6.5,2025,10,October
3743,1312,2025-11-01,7.5,44.5,8.0,2025,11,November
3744,1312,2025-12-01,7.7,85.4,6.7,2025,12,December
3745,1313,2025-01-01,5.1,78.1,4.6,2025,1,January
3746,1313,2025-02-01,6.6,79.1,6.5,2025,2,February
3747,1313,2025-03-01,6.7,44.6,8.4,2025,3,March
3748,1313,2025-04-01,7.5,73.7,8.4,2025,4,April
3749,1313,2025-05-01,6.0,70.4,4.4,2025,5,May
3750,1313,2025-06-01,3.1,73.8,2.6,2025,6,June
3751,1313,2025-07-01,6.4,88.7,7.3,2025,7,July
3752,1313,2025-08-01,7.3,79.2,6.7,2025,8,August
3753,1313,2025-09-01,5.2,61.6,6.3,2025,9,September
3754,1313,2025-10-01,6.0,83.9,4.3,2025,10,October
3755,1313,2025-11-01,6.9,55.1,8.0,2025,11,November
3756,1313,2025-12-01,7.1,42.2,6.1,2025,12,December
3757,1314,2025-01-01,6.5,77.0,5.3,2025,1,January
3758,1314,2025-02-01,8.0,72.1,7.4,2025,2,February
3759,1314,2025-03-01,8.8,63.9,7.4,2025,3,March
3760,1314,2025-04-01,5.9,99.6,6.1,2025,4,April
3761,1314,2025-05-01,6.4,52.8,6.0,2025,5,May
3762,1314,2025-06-01,3.9,77.0,4.0,2025,6,June
3763,1314,2025-07-01,6.2,99.2,7.2,2025,7,July
3764,1314,2025-08-01,7.0,67.2,7.6,2025,8,August
3765,1314,2025-09-01,7.1,69.0,7.7,2025,9,September
3766,1314,2025-10-01,8.0,63.2,8.4,2025,10,October
3767,1314,2025-11-01,5.1,100.0,4.3,2025,11,November
3768,1314,2025-12-01,7.8,74.4,8.0,2025,12,December
3769,1315,2025-01-01,4.6,78.3,4.5,2025,1,January
3770,1315,2025-02-01,10.0,100.0,9.2,2025,2,February
3771,1315,2025-03-01,7.3,85.3,7.6,2025,3,March
3772,1315,2025-04-01,5.6,86.4,5.6,2025,4,April
3773,1315,2025-05-01,6.3,77.0,5.8,2025,5,May
3774,1315,2025-06-01,8.0,83.4,7.1,2025,6,June
3775,1315,2025-07-01,7.3,100.0,5.3,2025,7,July
3776,1315,2025-08-01,5.4,70.8,5.8,2025,8,August
3777,1315,2025-09-01,10.0,100.0,6.9,2025,9,September
3778,1315,2025-10-01,6.0,48.7,7.2,2025,10,October
