Attendance_ID,Employee_ID,Date,Status,Working_Hours,Overtime_Hours,Year,Month,Month_Name,Day_Name,Day_Type
36282,1173,2025-06-23,Present,7.4,0.0,2025,6,June,Monday,Weekday
36283,1173,2025-10-22,Present,9.4,2.3,2025,10,October,Wednesday,Weekday
36284,1173,2025-04-08,Present,7.9,0.0,2025,4,April,Tuesday,Weekday
36285,1173,2025-12-30,Present,7.7,1.2,2025,12,December,Tuesday,Weekday
36286,1173,2025-09-09,WFH,9.0,2.4,2025,9,September,Tuesday,Weekday
36287,1173,2025-03-13,Leave,0.0,0.0,2025,3,March,Thursday,Weekday
36288,1173,2025-01-14,Present,9.3,2.3,2025,1,January,Tuesday,Weekday
36289,1173,2025-12-03,Present,8.9,2.7,2025,12,December,Wednesday,Weekday
36290,1173,2025-04-11,Present,9.0,1.7,2025,4,April,Friday,Weekday
36291,1173,2025-02-11,Present,8.3,0.4,2025,2,February,Tuesday,Weekday
36292,1173,2025-07-23,Absent,0.0,0.0,2025,7,July,Wednesday,Weekday
36293,1173,2025-08-28,Present,7.8,1.5,2025,8,August,Thursday,Weekday
36294,1173,2025-01-09,Present,8.8,2.2,2025,1,January,Thursday,Weekday
36295,1173,2025-01-31,Present,7.3,2.4,2025,1,January,Friday,Weekday
36296,1173,2025-09-24,Present,9.3,1.2,2025,9,September,Wednesday,Weekday
36297,1173,2025-05-22,Present,9.0,0.4,2025,5,May,Thursday,Weekday
36298,1173,2025-08-18,Present,8.2,0.3,2025,8,August,Monday,Weekday
36299,1173,2025-04-09,Present,7.5,2.2,2025,4,April,Wednesday,Weekday
36300,1173,2025-08-07,Present,8.8,1.4,2025,8,August,Thursday,Weekday
36301,1173,2025-11-25,Present,7.4,1.4,2025,11,November,Tuesday,Weekday
36302,1173,2025-03-10,Present,8.9,1.2,2025,3,March,Monday,Weekday
36303,1173,2025-08-21,Present,9.3,0.9,2025,8,August,Thursday,Weekday
36304,1173,2025-01-17,Present,9.0,1.0,2025,1,January,Friday,Weekday
36305,1173,2025-05-30,WFH,7.5,0.0,2025,5,May,Friday,Weekday
36306,1173,2025-10-03,Present,7.6,0.0,2025,10,October,Friday,Weekday
36307,1173,2025-12-22,Present,8.8,0.6,2025,12,December,Monday,Weekday
36308,1173,2025-11-28,WFH,8.6,0.0,2025,11,November,Friday,Weekday
36309,1173,2025-07-04,Present,8.6,0.1,2025,7,July,Friday,Weekday
36310,1173,2025-02-26,Present,7.4,0.2,2025,2,February,Wednesday,Weekday
36311,1173,2025-03-31,Present,9.2,0.0,2025,3,March,Monday,Weekday
36312,1173,2025-09-05,Present,8.1,0.6,2025,9,September,Friday,Weekday
36313,1173,2025-08-15,Present,8.7,0.4,2025,8,August,Friday,Weekday
36314,1173,2025-06-16,Present,8.6,1.3,2025,6,June,Monday,Weekday
36315,1173,2025-07-02,Present,7.4,0.0,2025,7,July,Wednesday,Weekday
36316,1173,2025-12-10,Present,8.1,1.5,2025,12,December,Wednesday,Weekday
36317,1173,2025-01-06,Present,8.5,1.6,2025,1,January,Monday,Weekday
36318,1173,2025-01-03,Present,8.5,0.0,2025,1,January,Friday,Weekday
36319,1173,2025-03-04,Present,9.4,1.1,2025,3,March,Tuesday,Weekday
36320,1173,2025-02-04,Present,9.3,1.3,2025,2,February,Tuesday,Weekday
36321,1173,2025-11-04,Present,7.8,0.0,2025,11,November,Tuesday,Weekday
36322,1173,2025-05-01,Present,9.5,1.1,2025,5,May,Thursday,Weekday
36323,1173,2025-11-03,Present,7.8,0.2,2025,11,November,Monday,Weekday
36324,1173,2025-10-01,Present,9.4,0.9,2025,10,October,Wednesday,Weekday
36325,1173,2025-01-15,Leave,0.0,0.0,2025,1,January,Wednesday,Weekday
36326,1173,2025-02-12,Present,8.9,1.9,2025,2,February,Wednesday,Weekday
36327,1173,2025-05-15,Present,7.2,0.2,2025,5,May,Thursday,Weekday
36328,1173,2025-01-28,Present,8.0,2.4,2025,1,January,Tuesday,Weekday
36329,1173,2025-04-24,Present,8.6,0.0,2025,4,April,Thursday,Weekday
36330,1173,2025-09-30,Leave,0.0,0.0,2025,9,September,Tuesday,Weekday
36331,1174,2025-09-24,WFH,7.9,1.0,2025,9,September,Wednesday,Weekday
36332,1174,2025-07-21,Present,8.4,0.3,2025,7,July,Monday,Weekday
36333,1174,2025-07-08,Present,7.2,0.9,2025,7,July,Tuesday,Weekday
36334,1174,2025-07-16,Present,8.9,0.9,2025,7,July,Wednesday,Weekday
36335,1174,2025-03-07,WFH,8.5,0.0,2025,3,March,Friday,Weekday
36336,1174,2025-06-03,Present,8.5,0.6,2025,6,June,Tuesday,Weekday
36337,1174,2025-01-10,Present,8.3,0.1,2025,1,January,Friday,Weekday
36338,1174,2025-04-29,Present,7.2,2.6,2025,4,April,Tuesday,Weekday
36339,1174,2025-06-19,Present,9.2,0.0,2025,6,June,Thursday,Weekday
36340,1174,2025-04-16,Present,7.5,1.5,2025,4,April,Wednesday,Weekday
36341,1174,2025-03-25,Present,8.9,0.2,2025,3,March,Tuesday,Weekday
36342,1174,2025-08-08,Absent,0.0,0.0,2025,8,August,Friday,Weekday
36343,1174,2025-03-10,WFH,7.9,0.7,2025,3,March,Monday,Weekday
36344,1174,2025-02-20,Present,8.9,0.8,2025,2,February,Thursday,Weekday
36345,1174,2025-04-17,Present,8.3,0.9,2025,4,April,Thursday,Weekday
36346,1174,2025-11-14,Absent,0.0,0.0,2025,11,November,Friday,Weekday
36347,1174,2025-07-25,Present,8.6,1.2,2025,7,July,Friday,Weekday
36348,1174,2025-02-05,WFH,9.1,2.9,2025,2,February,Wednesday,Weekday
36349,1174,2025-02-21,Present,8.0,2.2,2025,2,February,Friday,Weekday
36350,1174,2025-05-14,Present,8.5,1.2,2025,5,May,Wednesday,Weekday
36351,1174,2025-06-30,Present,7.3,1.8,2025,6,June,Monday,Weekday
36352,1174,2025-01-08,Present,8.8,0.0,2025,1,January,Wednesday,Weekday
36353,1174,2025-05-02,Present,9.4,2.2,2025,5,May,Friday,Weekday
36354,1174,2025-08-01,Present,9.2,1.0,2025,8,August,Friday,Weekday
36355,1174,2025-05-27,Absent,0.0,0.0,2025,5,May,Tuesday,Weekday
36356,1174,2025-10-06,Present,7.7,2.0,2025,10,October,Monday,Weekday
36357,1174,2025-06-11,Leave,0.0,0.0,2025,6,June,Wednesday,Weekday
36358,1174,2025-08-20,Present,8.9,1.0,2025,8,August,Wednesday,Weekday
36359,1174,2025-07-15,Present,9.3,0.4,2025,7,July,Tuesday,Weekday
36360,1174,2025-04-28,Present,7.7,1.4,2025,4,April,Monday,Weekday
36361,1174,2025-08-04,Present,7.2,1.4,2025,8,August,Monday,Weekday
36362,1174,2025-07-23,Present,7.8,0.6,2025,7,July,Wednesday,Weekday
36363,1174,2025-06-26,Present,8.8,0.1,2025,6,June,Thursday,Weekday
36364,1174,2025-12-25,Present,7.3,0.7,2025,12,December,Thursday,Weekday
36365,1174,2025-12-26,Present,7.2,1.2,2025,12,December,Friday,Weekday
36366,1174,2025-08-19,Present,9.2,0.1,2025,8,August,Tuesday,Weekday
36367,1174,2025-07-22,Absent,0.0,0.0,2025,7,July,Tuesday,Weekday
36368,1174,2025-09-05,Present,9.3,0.6,2025,9,September,Friday,Weekday
36369,1174,2025-02-14,Present,7.3,0.4,2025,2,February,Friday,Weekday
36370,1174,2025-10-07,Present,9.1,0.3,2025,10,October,Tuesday,Weekday
36371,1174,2025-01-06,Present,8.9,1.6,2025,1,January,Monday,Weekday
36372,1174,2025-09-18,Present,8.6,0.8,2025,9,September,Thursday,Weekday
36373,1174,2025-03-24,Present,8.7,0.0,2025,3,March,Monday,Weekday
36374,1174,2025-05-15,Present,8.1,0.9,2025,5,May,Thursday,Weekday
36375,1174,2025-02-10,Present,8.3,1.5,2025,2,February,Monday,Weekday
36376,1174,2025-08-22,Present,9.4,1.5,2025,8,August,Friday,Weekday
36377,1174,2025-06-20,Absent,0.0,0.0,2025,6,June,Friday,Weekday
36378,1174,2025-06-04,Present,8.7,0.8,2025,6,June,Wednesday,Weekday
36379,1174,2025-08-06,Present,8.6,0.6,2025,8,August,Wednesday,Weekday
36380,1174,2025-03-11,Present,8.5,1.2,2025,3,March,Tuesday,Weekday
36381,1174,2025-03-05,WFH,8.7,0.0,2025,3,March,Wednesday,Weekday
36382,1174,2025-01-14,Present,9.4,0.6,2025,1,January,Tuesday,Weekday
36383,1174,2025-05-26,Present,8.6,1.2,2025,5,May,Monday,Weekday
36384,1174,2025-03-13,Present,8.0,1.1,2025,3,March,Thursday,Weekday
36385,1174,2025-07-14,Present,8.5,0.0,2025,7,July,Monday,Weekday
36386,1174,2025-04-22,Present,7.1,2.3,2025,4,April,Tuesday,Weekday
36387,1174,2025-11-28,Leave,0.0,0.0,2025,11,November,Friday,Weekday
36388,1174,2025-03-17,Present,7.3,1.2,2025,3,March,Monday,Weekday
36389,1174,2025-05-20,Present,7.4,0.0,2025,5,May,Tuesday,Weekday
36390,1174,2025-01-23,Present,7.4,1.8,2025,1,January,Thursday,Weekday
36391,1174,2025-05-29,Leave,0.0,0.0,2025,5,May,Thursday,Weekday
36392,1174,2025-06-05,Present,7.2,1.9,2025,6,June,Thursday,Weekday
36393,1174,2025-12-24,Leave,0.0,0.0,2025,12,December,Wednesday,Weekday
36394,1174,2025-07-29,Present,7.5,2.6,2025,7,July,Tuesday,Weekday
36395,1174,2025-10-15,Present,9.1,0.0,2025,10,October,Wednesday,Weekday
36396,1174,2025-12-04,Present,8.7,0.0,2025,12,December,Thursday,Weekday
36397,1174,2025-03-27,Present,8.1,2.2,2025,3,March,Thursday,Weekday
36398,1174,2025-06-24,Present,8.3,1.2,2025,6,June,Tuesday,Weekday
36399,1174,2025-01-03,Present,9.3,0.0,2025,1,January,Friday,Weekday
36400,1174,2025-08-18,WFH,9.4,2.8,2025,8,August,Monday,Weekday
36401,1174,2025-11-19,Absent,0.0,0.0,2025,11,November,Wednesday,Weekday
36402,1174,2025-10-16,Present,8.0,0.0,2025,10,October,Thursday,Weekday
36403,1174,2025-10-03,Present,8.2,1.3,2025,10,October,Friday,Weekday
36404,1174,2025-08-14,Present,7.5,2.0,2025,8,August,Thursday,Weekday
36405,1174,2025-01-27,Present,7.5,1.0,2025,1,January,Monday,Weekday
36406,1174,2025-04-25,Present,9.5,2.0,2025,4,April,Friday,Weekday
36407,1174,2025-07-28,Present,8.5,0.9,2025,7,July,Monday,Weekday
36408,1174,2025-01-20,Present,7.9,1.9,2025,1,January,Monday,Weekday
36409,1174,2025-08-05,Present,8.8,0.9,2025,8,August,Tuesday,Weekday
36410,1174,2025-02-18,Present,7.6,0.5,2025,2,February,Tuesday,Weekday
36411,1174,2025-04-09,Present,7.1,0.0,2025,4,April,Wednesday,Weekday
36412,1174,2025-11-21,Present,7.1,0.0,2025,11,November,Friday,Weekday
36413,1174,2025-08-13,Present,7.4,1.3,2025,8,August,Wednesday,Weekday
36414,1174,2025-12-22,WFH,8.1,0.3,2025,12,December,Monday,Weekday
36415,1174,2025-01-15,Present,8.9,0.3,2025,1,January,Wednesday,Weekday
36416,1174,2025-04-24,Present,7.9,1.6,2025,4,April,Thursday,Weekday
36417,1174,2025-01-24,WFH,9.1,1.7,2025,1,January,Friday,Weekday
36418,1174,2025-10-28,Present,8.2,0.0,2025,10,October,Tuesday,Weekday
36419,1174,2025-06-10,Present,9.1,0.8,2025,6,June,Tuesday,Weekday
36420,1174,2025-02-12,Present,8.8,1.5,2025,2,February,Wednesday,Weekday
36421,1174,2025-04-18,Present,9.1,0.4,2025,4,April,Friday,Weekday
36422,1174,2025-02-26,Absent,0.0,0.0,2025,2,February,Wednesday,Weekday
36423,1174,2025-11-10,Absent,0.0,0.0,2025,11,November,Monday,Weekday
36424,1174,2025-05-05,Present,7.1,0.0,2025,5,May,Monday,Weekday
36425,1174,2025-05-01,Present,7.9,0.4,2025,5,May,Thursday,Weekday
36426,1174,2025-10-02,Present,8.0,0.5,2025,10,October,Thursday,Weekday
36427,1174,2025-11-03,Present,8.4,2.0,2025,11,November,Monday,Weekday
36428,1174,2025-12-16,Leave,0.0,0.0,2025,12,December,Tuesday,Weekday
36429,1174,2025-06-16,Present,9.1,1.0,2025,6,June,Monday,Weekday
36430,1174,2025-11-20,Absent,0.0,0.0,2025,11,November,Thursday,Weekday
36431,1174,2025-07-11,Present,7.1,0.0,2025,7,July,Friday,Weekday
36432,1174,2025-07-04,Present,7.1,1.8,2025,7,July,Friday,Weekday
36433,1174,2025-05-06,Present,7.5,0.3,2025,5,May,Tuesday,Weekday
36434,1174,2025-11-06,Present,9.5,3.7,2025,11,November,Thursday,Weekday
36435,1174,2025-01-28,Present,7.5,1.7,2025,1,January,Tuesday,Weekday
36436,1174,2025-01-17,WFH,9.0,1.3,2025,1,January,Friday,Weekday
36437,1174,2025-09-15,Present,8.8,2.9,2025,9,September,Monday,Weekday
36438,1174,2025-07-10,Present,8.6,1.3,2025,7,July,Thursday,Weekday
36439,1174,2025-02-04,Present,8.3,0.9,2025,2,February,Tuesday,Weekday
36440,1174,2025-04-10,Present,7.5,0.0,2025,4,April,Thursday,Weekday
36441,1174,2025-09-30,Present,7.9,2.9,2025,9,September,Tuesday,Weekday
36442,1174,2025-07-30,Present,8.2,0.1,2025,7,July,Wednesday,Weekday
36443,1174,2025-11-07,Leave,0.0,0.0,2025,11,November,Friday,Weekday
36444,1174,2025-11-24,Present,7.4,0.5,2025,11,November,Monday,Weekday
36445,1174,2025-09-11,Present,9.2,2.0,2025,9,September,Thursday,Weekday
36446,1174,2025-07-07,Present,9.1,1.9,2025,7,July,Monday,Weekday
36447,1174,2025-10-31,Present,9.4,1.3,2025,10,October,Friday,Weekday
36448,1174,2025-04-01,Present,8.7,0.4,2025,4,April,Tuesday,Weekday
36449,1174,2025-12-31,Present,9.1,0.0,2025,12,December,Wednesday,Weekday
36450,1174,2025-02-06,Present,8.4,1.3,2025,2,February,Thursday,Weekday
36451,1174,2025-07-02,Present,9.4,1.3,2025,7,July,Wednesday,Weekday
36452,1174,2025-09-04,Leave,0.0,0.0,2025,9,September,Thursday,Weekday
36453,1174,2025-08-07,Present,7.9,0.6,2025,8,August,Thursday,Weekday
36454,1174,2025-02-25,Present,9.0,0.0,2025,2,February,Tuesday,Weekday
36455,1174,2025-08-21,Absent,0.0,0.0,2025,8,August,Thursday,Weekday
36456,1174,2025-06-17,Present,8.3,0.9,2025,6,June,Tuesday,Weekday
36457,1174,2025-06-06,WFH,9.1,1.9,2025,6,June,Friday,Weekday
36458,1174,2025-10-23,Present,9.3,1.5,2025,10,October,Thursday,Weekday
36459,1174,2025-10-24,WFH,7.0,0.0,2025,10,October,Friday,Weekday
36460,1174,2025-10-13,Present,7.3,1.8,2025,10,October,Monday,Weekday
36461,1174,2025-09-22,Present,7.2,0.6,2025,9,September,Monday,Weekday
36462,1174,2025-03-19,Present,7.9,0.6,2025,3,March,Wednesday,Weekday
36463,1174,2025-09-29,Present,9.1,1.1,2025,9,September,Monday,Weekday
36464,1174,2025-10-08,Present,8.5,2.4,2025,10,October,Wednesday,Weekday
36465,1174,2025-03-21,Present,9.4,1.0,2025,3,March,Friday,Weekday
36466,1174,2025-12-30,Leave,0.0,0.0,2025,12,December,Tuesday,Weekday
36467,1174,2025-01-21,Present,7.8,0.0,2025,1,January,Tuesday,Weekday
36468,1174,2025-08-28,Present,8.4,1.1,2025,8,August,Thursday,Weekday
36469,1174,2025-12-02,Present,7.2,1.3,2025,12,December,Tuesday,Weekday
36470,1174,2025-05-21,Present,7.5,0.6,2025,5,May,Wednesday,Weekday
36471,1174,2025-12-18,Absent,0.0,0.0,2025,12,December,Thursday,Weekday
36472,1174,2025-05-07,Leave,0.0,0.0,2025,5,May,Wednesday,Weekday
36473,1174,2025-07-18,Present,8.1,0.0,2025,7,July,Friday,Weekday
36474,1174,2025-03-03,Present,7.5,0.4,2025,3,March,Monday,Weekday
36475,1174,2025-01-16,Present,7.1,0.0,2025,1,January,Thursday,Weekday
36476,1174,2025-03-14,WFH,7.9,0.0,2025,3,March,Friday,Weekday
36477,1174,2025-03-31,Present,8.1,1.2,2025,3,March,Monday,Weekday
36478,1174,2025-05-16,Present,7.7,0.0,2025,5,May,Friday,Weekday
36479,1174,2025-05-22,Present,9.4,1.4,2025,5,May,Thursday,Weekday
36480,1174,2025-10-27,Present,8.4,0.6,2025,10,October,Monday,Weekday
36481,1174,2025-07-09,Present,9.4,2.0,2025,7,July,Wednesday,Weekday
36482,1174,2025-04-04,Present,8.2,0.9,2025,4,April,Friday,Weekday
36483,1174,2025-12-01,Present,7.3,0.6,2025,12,December,Monday,Weekday
36484,1174,2025-09-08,Present,9.2,0.3,2025,9,September,Monday,Weekday
36485,1174,2025-01-01,Present,8.7,0.2,2025,1,January,Wednesday,Weekday
36486,1174,2025-05-30,Present,9.4,0.3,2025,5,May,Friday,Weekday
36487,1174,2025-12-15,Present,7.8,2.3,2025,12,December,Monday,Weekday
36488,1174,2025-06-25,Present,7.6,1.6,2025,6,June,Wednesday,Weekday
36489,1174,2025-06-27,Leave,0.0,0.0,2025,6,June,Friday,Weekday
36490,1174,2025-06-13,Present,9.4,0.0,2025,6,June,Friday,Weekday
36491,1174,2025-04-08,Present,8.4,0.7,2025,4,April,Tuesday,Weekday
36492,1174,2025-05-09,Present,8.0,0.7,2025,5,May,Friday,Weekday
36493,1174,2025-08-26,Leave,0.0,0.0,2025,8,August,Tuesday,Weekday
36494,1174,2025-10-20,Present,7.2,1.4,2025,10,October,Monday,Weekday
36495,1174,2025-11-25,Present,7.6,1.5,2025,11,November,Tuesday,Weekday
36496,1174,2025-04-02,Absent,0.0,0.0,2025,4,April,Wednesday,Weekday
36497,1174,2025-12-03,Present,8.8,0.1,2025,12,December,Wednesday,Weekday
36498,1174,2025-02-19,Present,8.7,0.5,2025,2,February,Wednesday,Weekday
36499,1174,2025-04-15,Present,9.4,0.0,2025,4,April,Tuesday,Weekday
36500,1174,2025-10-22,WFH,9.4,0.5,2025,10,October,Wednesday,Weekday
36501,1174,2025-11-17,Present,9.4,0.2,2025,11,November,Monday,Weekday
36502,1174,2025-12-12,Absent,0.0,0.0,2025,12,December,Friday,Weekday
36503,1174,2025-10-14,Present,8.0,3.0,2025,10,October,Tuesday,Weekday
36504,1174,2025-11-12,Present,7.9,3.5,2025,11,November,Wednesday,Weekday
36505,1174,2025-03-20,Present,8.8,2.5,2025,3,March,Thursday,Weekday
36506,1174,2025-12-10,Present,9.5,0.9,2025,12,December,Wednesday,Weekday
36507,1174,2025-10-10,Present,8.5,1.7,2025,10,October,Friday,Weekday
36508,1174,2025-01-31,Present,8.8,0.0,2025,1,January,Friday,Weekday
36509,1174,2025-03-18,Present,7.4,0.7,2025,3,March,Tuesday,Weekday
36510,1174,2025-01-30,Present,7.4,0.0,2025,1,January,Thursday,Weekday
36511,1174,2025-10-30,Present,7.3,0.7,2025,10,October,Thursday,Weekday
36512,1174,2025-05-28,Present,7.7,0.0,2025,5,May,Wednesday,Weekday
36513,1174,2025-11-13,Present,8.7,0.7,2025,11,November,Thursday,Weekday
36514,1174,2025-06-09,Present,9.2,0.6,2025,6,June,Monday,Weekday
36515,1174,2025-12-08,Present,7.9,1.2,2025,12,December,Monday,Weekday
36516,1174,2025-02-27,Leave,0.0,0.0,2025,2,February,Thursday,Weekday
36517,1174,2025-10-01,WFH,9.2,0.5,2025,10,October,Wednesday,Weekday
36518,1174,2025-02-17,Present,8.2,1.5,2025,2,February,Monday,Weekday
36519,1174,2025-06-18,Present,8.8,2.3,2025,6,June,Wednesday,Weekday
36520,1174,2025-09-12,Present,8.2,1.7,2025,9,September,Friday,Weekday
36521,1174,2025-04-03,Present,7.9,1.2,2025,4,April,Thursday,Weekday
36522,1174,2025-04-07,Leave,0.0,0.0,2025,4,April,Monday,Weekday
36523,1174,2025-02-28,Present,9.3,0.0,2025,2,February,Friday,Weekday
36524,1174,2025-05-19,Present,8.4,1.4,2025,5,May,Monday,Weekday
36525,1174,2025-11-11,Present,8.9,0.4,2025,11,November,Tuesday,Weekday
36526,1174,2025-11-18,Present,9.2,0.0,2025,11,November,Tuesday,Weekday
36527,1174,2025-09-02,Present,7.8,1.5,2025,9,September,Tuesday,Weekday
36528,1174,2025-01-13,Present,7.4,1.6,2025,1,January,Monday,Weekday
36529,1174,2025-02-24,Present,9.1,1.6,2025,2,February,Monday,Weekday
36530,1174,2025-07-01,Present,7.1,0.0,2025,7,July,Tuesday,Weekday
36531,1174,2025-09-10,Present,8.6,0.4,2025,9,September,Wednesday,Weekday
36532,1174,2025-01-29,Present,9.3,1.5,2025,1,January,Wednesday,Weekday
36533,1174,2025-01-09,Present,9.3,2.5,2025,1,January,Thursday,Weekday
36534,1174,2025-08-29,Present,8.9,2.2,2025,8,August,Friday,Weekday
36535,1174,2025-02-13,Present,8.6,0.0,2025,2,February,Thursday,Weekday
36536,1174,2025-01-22,Present,9.2,1.3,2025,1,January,Wednesday,Weekday
36537,1174,2025-02-03,Present,8.6,0.9,2025,2,February,Monday,Weekday
36538,1174,2025-09-26,Present,8.9,3.4,2025,9,September,Friday,Weekday
36539,1174,2025-05-12,Present,9.4,0.0,2025,5,May,Monday,Weekday
36540,1174,2025-05-13,Absent,0.0,0.0,2025,5,May,Tuesday,Weekday
36541,1175,2025-06-30,Present,7.1,0.0,2025,6,June,Monday,Weekday
36542,1175,2025-12-25,Present,8.5,1.2,2025,12,December,Thursday,Weekday
36543,1175,2025-02-03,Present,8.5,0.7,2025,2,February,Monday,Weekday
36544,1175,2025-06-25,Present,7.3,0.2,2025,6,June,Wednesday,Weekday
36545,1175,2025-12-16,Present,7.0,0.8,2025,12,December,Tuesday,Weekday
36546,1175,2025-09-11,Present,8.2,0.8,2025,9,September,Thursday,Weekday
36547,1175,2025-02-12,Present,7.9,2.5,2025,2,February,Wednesday,Weekday
36548,1175,2025-03-21,Present,9.1,0.3,2025,3,March,Friday,Weekday
36549,1175,2025-05-27,Present,8.2,1.1,2025,5,May,Tuesday,Weekday
36550,1175,2025-08-14,Present,7.3,2.3,2025,8,August,Thursday,Weekday
36551,1175,2025-12-08,Present,8.7,0.0,2025,12,December,Monday,Weekday
36552,1175,2025-11-12,Present,7.7,1.0,2025,11,November,Wednesday,Weekday
36553,1175,2025-12-29,Present,7.3,0.3,2025,12,December,Monday,Weekday
36554,1175,2025-11-13,Present,8.8,2.2,2025,11,November,Thursday,Weekday
36555,1175,2025-05-15,Leave,0.0,0.0,2025,5,May,Thursday,Weekday
36556,1175,2025-10-31,Present,9.4,2.6,2025,10,October,Friday,Weekday
36557,1175,2025-03-04,Present,8.4,1.5,2025,3,March,Tuesday,Weekday
36558,1175,2025-12-18,Present,9.4,1.5,2025,12,December,Thursday,Weekday
36559,1175,2025-09-17,Present,8.6,0.5,2025,9,September,Wednesday,Weekday
36560,1175,2025-06-02,Present,8.4,0.0,2025,6,June,Monday,Weekday
36561,1175,2025-04-07,Leave,0.0,0.0,2025,4,April,Monday,Weekday
36562,1175,2025-08-11,Present,8.7,1.2,2025,8,August,Monday,Weekday
36563,1175,2025-01-03,Present,7.0,0.0,2025,1,January,Friday,Weekday
36564,1175,2025-08-25,WFH,9.1,0.0,2025,8,August,Monday,Weekday
36565,1175,2025-01-13,Present,7.3,1.6,2025,1,January,Monday,Weekday
36566,1175,2025-10-29,Present,9.0,1.9,2025,10,October,Wednesday,Weekday
36567,1175,2025-07-30,Present,7.1,1.6,2025,7,July,Wednesday,Weekday
36568,1175,2025-05-28,Present,9.0,1.9,2025,5,May,Wednesday,Weekday
36569,1175,2025-01-27,Present,8.6,0.0,2025,1,January,Monday,Weekday
36570,1175,2025-04-28,WFH,8.2,0.9,2025,4,April,Monday,Weekday
36571,1175,2025-07-24,Leave,0.0,0.0,2025,7,July,Thursday,Weekday
36572,1175,2025-02-26,Present,7.9,0.6,2025,2,February,Wednesday,Weekday
36573,1175,2025-07-07,Present,7.3,0.1,2025,7,July,Monday,Weekday
36574,1175,2025-01-06,Present,7.5,0.0,2025,1,January,Monday,Weekday
36575,1175,2025-04-10,Present,8.4,1.4,2025,4,April,Thursday,Weekday
36576,1175,2025-07-29,WFH,8.7,0.6,2025,7,July,Tuesday,Weekday
36577,1175,2025-03-07,Present,9.3,0.3,2025,3,March,Friday,Weekday
36578,1175,2025-11-05,Leave,0.0,0.0,2025,11,November,Wednesday,Weekday
36579,1175,2025-07-11,Present,8.7,2.5,2025,7,July,Friday,Weekday
36580,1175,2025-05-30,Present,8.4,1.4,2025,5,May,Friday,Weekday
36581,1175,2025-05-02,Present,8.5,0.0,2025,5,May,Friday,Weekday
36582,1175,2025-03-13,Present,7.0,0.1,2025,3,March,Thursday,Weekday
36583,1175,2025-01-17,Present,7.1,1.7,2025,1,January,Friday,Weekday
36584,1175,2025-05-23,Present,8.8,1.6,2025,5,May,Friday,Weekday
36585,1175,2025-01-23,Leave,0.0,0.0,2025,1,January,Thursday,Weekday
36586,1175,2025-10-30,Present,8.4,1.3,2025,10,October,Thursday,Weekday
36587,1175,2025-07-10,Present,7.2,0.3,2025,7,July,Thursday,Weekday
36588,1175,2025-07-17,Present,8.6,0.7,2025,7,July,Thursday,Weekday
36589,1175,2025-06-26,Absent,0.0,0.0,2025,6,June,Thursday,Weekday
36590,1175,2025-10-03,Present,8.2,0.8,2025,10,October,Friday,Weekday
36591,1175,2025-12-17,Present,7.4,1.1,2025,12,December,Wednesday,Weekday
36592,1175,2025-03-19,Present,8.0,1.8,2025,3,March,Wednesday,Weekday
36593,1175,2025-02-20,Absent,0.0,0.0,2025,2,February,Thursday,Weekday
36594,1175,2025-05-14,Present,9.0,0.0,2025,5,May,Wednesday,Weekday
36595,1175,2025-09-05,Present,8.4,0.8,2025,9,September,Friday,Weekday
36596,1175,2025-02-13,Absent,0.0,0.0,2025,2,February,Thursday,Weekday
