Leave_ID,Employee_ID,Leave_Date,Leave_Type,Leave_Days,Approval_Status,Leave_Year,Leave_Month,Leave_Month_Name
3018,1163,2025-07-06,Sick Leave,3,Approved,2025,7,July
3019,1128,2025-09-10,Emergency Leave,1,Rejected,2025,9,September
3020,1024,2025-01-12,Casual Leave,1,Approved,2025,1,January
3021,1075,2025-02-19,Emergency Leave,2,Approved,2025,2,February
3022,1433,2025-05-20,Earned Leave,1,Rejected,2025,5,May
3023,1144,2025-06-28,Earned Leave,3,Approved,2025,6,June
3024,1435,2025-04-28,Emergency Leave,1,Rejected,2025,4,April
3025,1313,2025-11-26,Sick Leave,3,Approved,2025,11,November
3026,1353,2025-06-04,Casual Leave,1,Approved,2025,6,June
3027,1040,2025-01-29,Sick Leave,2,Approved,2025,1,January
3028,1039,2025-01-25,Emergency Leave,1,Approved,2025,1,January
3029,1443,2025-07-28,Emergency Leave,1,Approved,2025,7,July
3030,1065,2025-11-10,Earned Leave,1,Approved,2025,11,November
3031,1309,2025-07-05,Casual Leave,2,Rejected,2025,7,July
3032,1044,2025-10-09,Casual Leave,1,Pending,2025,10,October
3033,1125,2025-02-26,Sick Leave,1,Approved,2025,2,February
3034,1354,2025-07-28,Sick Leave,1,Approved,2025,7,July
3035,1287,2025-10-06,Earned Leave,1,Pending,2025,10,October
3036,1454,2025-05-22,Casual Leave,1,Rejected,2025,5,May
3037,1293,2025-09-10,Casual Leave,1,Approved,2025,9,September
3038,1342,2025-01-19,Sick Leave,1,Approved,2025,1,January
3039,1319,2025-10-14,Earned Leave,2,Approved,2025,10,October
3040,1247,2025-10-10,Emergency Leave,1,Approved,2025,10,October
3041,1230,2025-03-26,Earned Leave,2,Pending,2025,3,March
3042,1060,2025-02-14,Sick Leave,2,Approved,2025,2,February
3043,1311,2025-10-31,Casual Leave,2,Approved,2025,10,October
3044,1288,2025-09-11,Sick Leave,1,Approved,2025,9,September
3045,1413,2025-06-06,Casual Leave,1,Approved,2025,6,June
3046,1345,2025-06-22,Earned Leave,1,Approved,2025,6,June
3047,1329,2025-12-26,Emergency Leave,1,Rejected,2025,12,December
3048,1338,2025-12-12,Earned Leave,2,Rejected,2025,12,December
3049,1393,2025-12-02,Emergency Leave,2,Approved,2025,12,December
3050,1456,2025-09-12,Sick Leave,3,Rejected,2025,9,September
3051,1312,2025-10-26,Emergency Leave,2,Approved,2025,10,October
3052,1306,2025-06-28,Earned Leave,2,Rejected,2025,6,June
3053,1267,2025-08-18,Casual Leave,1,Pending,2025,8,August
3054,1026,2025-05-24,Emergency Leave,1,Approved,2025,5,May
3055,1352,2025-10-21,Sick Leave,1,Approved,2025,10,October
3056,1067,2025-10-06,Sick Leave,1,Approved,2025,10,October
3057,1326,2025-01-16,Earned Leave,2,Approved,2025,1,January
3058,1310,2025-04-11,Emergency Leave,1,Approved,2025,4,April
3059,1203,2025-01-24,Earned Leave,2,Approved,2025,1,January
3060,1370,2025-06-27,Emergency Leave,2,Approved,2025,6,June
3061,1405,2025-08-18,Emergency Leave,2,Approved,2025,8,August
3062,1034,2025-04-26,Emergency Leave,1,Approved,2025,4,April
3063,1157,2025-07-18,Earned Leave,1,Approved,2025,7,July
3064,1414,2025-05-25,Earned Leave,1,Approved,2025,5,May
3065,1452,2025-01-30,Sick Leave,1,Approved,2025,1,January
3066,1032,2025-10-30,Sick Leave,1,Pending,2025,10,October
3067,1377,2025-02-23,Emergency Leave,2,Approved,2025,2,February
3068,1338,2025-12-31,Earned Leave,1,Approved,2025,12,December
3069,1486,2025-03-17,Sick Leave,1,Rejected,2025,3,March
3070,1422,2025-03-17,Casual Leave,1,Approved,2025,3,March
3071,1078,2025-04-11,Sick Leave,2,Approved,2025,4,April
3072,1282,2025-11-13,Casual Leave,1,Approved,2025,11,November
3073,1234,2025-03-04,Earned Leave,1,Approved,2025,3,March
3074,1051,2025-07-15,Emergency Leave,2,Pending,2025,7,July
3075,1283,2025-12-26,Sick Leave,1,Approved,2025,12,December
3076,1361,2025-07-18,Earned Leave,1,Approved,2025,7,July
3077,1067,2025-02-09,Sick Leave,1,Approved,2025,2,February
3078,1470,2025-10-10,Casual Leave,1,Approved,2025,10,October
3079,1367,2025-04-13,Sick Leave,1,Approved,2025,4,April
3080,1053,2025-09-17,Casual Leave,2,Approved,2025,9,September
3081,1259,2025-08-20,Casual Leave,1,Approved,2025,8,August
3082,1202,2025-02-10,Sick Leave,1,Approved,2025,2,February
3083,1358,2025-06-26,Casual Leave,1,Pending,2025,6,June
3084,1456,2025-12-02,Casual Leave,1,Approved,2025,12,December
3085,1474,2025-11-14,Casual Leave,1,Approved,2025,11,November
3086,1005,2025-12-18,Earned Leave,1,Approved,2025,12,December
3087,1158,2025-06-08,Casual Leave,2,Approved,2025,6,June
3088,1364,2025-03-03,Casual Leave,1,Approved,2025,3,March
3089,1115,2025-06-24,Casual Leave,1,Approved,2025,6,June
3090,1241,2025-09-11,Casual Leave,1,Approved,2025,9,September
3091,1056,2025-10-15,Casual Leave,1,Approved,2025,10,October
3092,1083,2025-11-20,Casual Leave,1,Approved,2025,11,November
3093,1356,2025-06-28,Earned Leave,1,Approved,2025,6,June
3094,1149,2025-03-23,Emergency Leave,2,Approved,2025,3,March
3095,1281,2025-09-06,Casual Leave,2,Approved,2025,9,September
3096,1208,2025-03-10,Casual Leave,1,Approved,2025,3,March
3097,1070,2025-10-12,Sick Leave,1,Pending,2025,10,October
3098,1110,2025-01-27,Earned Leave,1,Approved,2025,1,January
3099,1330,2025-08-10,Emergency Leave,1,Approved,2025,8,August
3100,1397,2025-12-30,Emergency Leave,1,Approved,2025,12,December
3101,1287,2025-05-10,Earned Leave,1,Approved,2025,5,May
3102,1039,2025-10-01,Casual Leave,1,Pending,2025,10,October
3103,1006,2025-09-03,Emergency Leave,1,Approved,2025,9,September
3104,1115,2025-04-10,Unknown,2,Approved,2025,4,April
3105,1411,2025-07-07,Casual Leave,1,Approved,2025,7,July
3106,1272,2025-11-08,Earned Leave,3,Approved,2025,11,November
3107,1009,2025-06-21,Sick Leave,1,Approved,2025,6,June
3108,1499,2025-11-11,Emergency Leave,2,Approved,2025,11,November
3109,1082,2025-06-19,Casual Leave,1,Approved,2025,6,June
3110,1173,2025-07-30,Earned Leave,1,Approved,2025,7,July
3111,1321,2025-03-28,Casual Leave,1,Approved,2025,3,March
3112,1115,2025-02-23,Casual Leave,1,Approved,2025,2,February
3113,1421,2025-03-25,Emergency Leave,2,Approved,2025,3,March
3114,1370,2025-04-23,Sick Leave,1,Approved,2025,4,April
3115,1474,2025-09-24,Sick Leave,1,Rejected,2025,9,September
3116,1144,2025-04-28,Emergency Leave,1,Approved,2025,4,April
3117,1342,2025-11-11,Emergency Leave,1,Rejected,2025,11,November
3118,1056,2025-07-25,Casual Leave,2,Approved,2025,7,July
3119,1074,2025-04-03,Emergency Leave,2,Approved,2025,4,April
3120,1200,2025-11-22,Earned Leave,1,Approved,2025,11,November
3121,1076,2025-03-26,Casual Leave,1,Approved,2025,3,March
3122,1063,2025-12-23,Sick Leave,1,Approved,2025,12,December
3123,1162,2025-10-29,Sick Leave,1,Pending,2025,10,October
3124,1463,2025-04-01,Earned Leave,1,Approved,2025,4,April
3125,1097,2025-07-19,Casual Leave,1,Approved,2025,7,July
3126,1026,2025-01-05,Casual Leave,2,Approved,2025,1,January
3127,1319,2025-04-05,Sick Leave,1,Approved,2025,4,April
3128,1111,2025-04-20,Earned Leave,1,Approved,2025,4,April
3129,1463,2025-06-24,Emergency Leave,3,Pending,2025,6,June
3130,1132,2025-06-25,Sick Leave,1,Approved,2025,6,June
3131,1210,2025-06-28,Sick Leave,1,Approved,2025,6,June
3132,1170,2025-01-27,Sick Leave,3,Approved,2025,1,January
3133,1381,2025-12-29,Emergency Leave,1,Rejected,2025,12,December
3134,1234,2025-01-01,Casual Leave,2,Approved,2025,1,January
3135,1095,2025-02-24,Sick Leave,1,Approved,2025,2,February
3136,1408,2025-04-04,Emergency Leave,1,Approved,2025,4,April
3137,1193,2025-12-02,Emergency Leave,1,Approved,2025,12,December
3138,1102,2025-07-09,Sick Leave,2,Approved,2025,7,July
3139,1475,2025-02-22,Earned Leave,1,Pending,2025,2,February
3140,1001,2025-06-19,Sick Leave,1,Approved,2025,6,June
3141,1141,2025-12-06,Sick Leave,2,Approved,2025,12,December
3142,1194,2025-10-30,Casual Leave,1,Approved,2025,10,October
3143,1222,2025-02-04,Earned Leave,1,Pending,2025,2,February
3144,1453,2025-10-12,Emergency Leave,1,Approved,2025,10,October
3145,1092,2025-09-11,Earned Leave,1,Approved,2025,9,September
3146,1345,2025-10-19,Sick Leave,1,Approved,2025,10,October
3147,1373,2025-02-02,Sick Leave,1,Pending,2025,2,February
3148,1471,2025-11-05,Casual Leave,1,Approved,2025,11,November
3149,1047,2025-01-24,Earned Leave,2,Approved,2025,1,January
3150,1105,2025-11-04,Sick Leave,1,Approved,2025,11,November
3151,1469,2025-04-13,Earned Leave,1,Approved,2025,4,April
3152,1036,2025-07-06,Earned Leave,2,Approved,2025,7,July
3153,1092,2025-09-24,Emergency Leave,1,Approved,2025,9,September
3154,1010,2025-11-14,Casual Leave,3,Approved,2025,11,November
3155,1383,2025-01-08,Casual Leave,1,Approved,2025,1,January
3156,1412,2025-07-11,Sick Leave,2,Pending,2025,7,July
3157,1217,2025-11-07,Sick Leave,1,Pending,2025,11,November
3158,1180,2025-09-05,Emergency Leave,1,Approved,2025,9,September
3159,1474,2025-02-13,Sick Leave,1,Approved,2025,2,February
3160,1456,2025-12-18,Casual Leave,1,Approved,2025,12,December
3161,1037,2025-09-24,Emergency Leave,1,Approved,2025,9,September
3162,1281,2025-09-28,Casual Leave,1,Pending,2025,9,September
3163,1302,2025-07-12,Earned Leave,1,Approved,2025,7,July
3164,1220,2025-08-21,Earned Leave,1,Approved,2025,8,August
3165,1399,2025-05-09,Earned Leave,1,Rejected,2025,5,May
3166,1054,2025-08-17,Casual Leave,1,Approved,2025,8,August
3167,1047,2025-12-15,Sick Leave,1,Rejected,2025,12,December
3168,1063,2025-06-14,Casual Leave,1,Approved,2025,6,June
3169,1260,2025-11-12,Sick Leave,1,Approved,2025,11,November
3170,1485,2025-11-10,Sick Leave,1,Approved,2025,11,November
3171,1107,2025-12-27,Casual Leave,2,Approved,2025,12,December
3172,1267,2025-02-08,Earned Leave,1,Pending,2025,2,February
3173,1031,2025-06-27,Emergency Leave,2,Approved,2025,6,June
3174,1414,2025-04-03,Casual Leave,1,Approved,2025,4,April
3175,1043,2025-01-23,Casual Leave,1,Approved,2025,1,January
3176,1393,2025-09-09,Casual Leave,1,Approved,2025,9,September
3177,1462,2025-05-14,Sick Leave,2,Approved,2025,5,May
3178,1261,2025-08-30,Casual Leave,1,Approved,2025,8,August
3179,1020,2025-09-05,Earned Leave,1,Approved,2025,9,September
3180,1121,2025-04-07,Casual Leave,3,Pending,2025,4,April
3181,1013,2025-01-22,Emergency Leave,1,Approved,2025,1,January
3182,1451,2025-09-07,Casual Leave,1,Pending,2025,9,September
3183,1256,2025-03-19,Sick Leave,1,Approved,2025,3,March
3184,1113,2025-08-25,Earned Leave,1,Approved,2025,8,August
3185,1483,2025-11-24,Sick Leave,1,Approved,2025,11,November
3186,1069,2025-12-11,Emergency Leave,1,Approved,2025,12,December
3187,1172,2025-02-05,Casual Leave,2,Approved,2025,2,February
3188,1003,2025-04-23,Emergency Leave,1,Approved,2025,4,April
3189,1388,2025-11-11,Emergency Leave,2,Pending,2025,11,November
3190,1311,2025-06-29,Sick Leave,1,Rejected,2025,6,June
3191,1167,2025-12-04,Emergency Leave,1,Approved,2025,12,December
3192,1268,2025-07-06,Emergency Leave,1,Pending,2025,7,July
3193,1169,2025-04-22,Casual Leave,1,Approved,2025,4,April
3194,1364,2025-06-26,Emergency Leave,1,Rejected,2025,6,June
3195,1371,2025-03-08,Casual Leave,1,Approved,2025,3,March
3196,1433,2025-02-14,Sick Leave,2,Approved,2025,2,February
3197,1188,2025-08-17,Sick Leave,1,Approved,2025,8,August
3198,1416,2025-06-09,Sick Leave,2,Approved,2025,6,June
3199,1455,2025-06-08,Sick Leave,1,Approved,2025,6,June
3200,1131,2025-02-11,Emergency Leave,1,Pending,2025,2,February
3201,1377,2025-07-29,Sick Leave,1,Approved,2025,7,July
3202,1088,2025-05-31,Sick Leave,1,Approved,2025,5,May
3203,1399,2025-12-31,Emergency Leave,1,Approved,2025,12,December
3204,1461,2025-08-01,Casual Leave,1,Approved,2025,8,August
3205,1207,2025-02-04,Casual Leave,1,Approved,2025,2,February
3206,1342,2025-12-08,Earned Leave,1,Rejected,2025,12,December
3207,1227,2025-01-29,Casual Leave,1,Approved,2025,1,January
3208,1349,2025-12-10,Casual Leave,1,Approved,2025,12,December
3209,1260,2025-10-22,Earned Leave,3,Approved,2025,10,October
3210,1229,2025-10-29,Earned Leave,1,Approved,2025,10,October
3211,1249,2025-09-29,Sick Leave,2,Approved,2025,9,September
3212,1244,2025-10-10,Emergency Leave,3,Rejected,2025,10,October
3213,1025,2025-07-23,Casual Leave,1,Approved,2025,7,July
3214,1365,2025-08-06,Sick Leave,1,Approved,2025,8,August
3215,1478,2025-12-31,Sick Leave,1,Approved,2025,12,December
3216,1472,2025-02-07,Casual Leave,1,Rejected,2025,2,February
3217,1303,2025-10-30,Sick Leave,1,Rejected,2025,10,October
3218,1408,2025-02-01,Casual Leave,1,Approved,2025,2,February
3219,1472,2025-06-27,Sick Leave,1,Approved,2025,6,June
3220,1193,2025-06-05,Earned Leave,1,Approved,2025,6,June
3221,1069,2025-11-06,Earned Leave,2,Approved,2025,11,November
3222,1191,2025-10-16,Sick Leave,1,Approved,2025,10,October
3223,1447,2025-10-22,Sick Leave,1,Approved,2025,10,October
3224,1461,2025-06-10,Sick Leave,1,Approved,2025,6,June
3225,1159,2025-04-22,Casual Leave,1,Approved,2025,4,April
3226,1278,2025-08-26,Emergency Leave,1,Approved,2025,8,August
3227,1018,2025-12-12,Sick Leave,1,Approved,2025,12,December
3228,1289,2025-06-29,Emergency Leave,1,Approved,2025,6,June
3229,1237,2025-01-30,Casual Leave,2,Rejected,2025,1,January
3230,1024,2025-09-20,Emergency Leave,1,Approved,2025,9,September
3231,1075,2025-05-14,Earned Leave,2,Approved,2025,5,May
3232,1073,2025-09-28,Sick Leave,1,Approved,2025,9,September
3233,1059,2025-01-23,Sick Leave,2,Approved,2025,1,January
3234,1282,2025-04-04,Sick Leave,1,Pending,2025,4,April
3235,1487,2025-03-08,Emergency Leave,1,Rejected,2025,3,March
3236,1122,2025-02-25,Emergency Leave,2,Approved,2025,2,February
3237,1265,2025-11-30,Casual Leave,1,Approved,2025,11,November
3238,1140,2025-02-24,Earned Leave,1,Approved,2025,2,February
3239,1141,2025-02-02,Earned Leave,1,Approved,2025,2,February
3240,1455,2025-05-28,Casual Leave,1,Rejected,2025,5,May
3241,1448,2025-09-17,Emergency Leave,1,Approved,2025,9,September
3242,1043,2025-10-08,Earned Leave,1,Approved,2025,10,October
3243,1196,2025-12-29,Earned Leave,1,Approved,2025,12,December
3244,1407,2025-08-28,Earned Leave,1,Approved,2025,8,August
3245,1245,2025-06-22,Casual Leave,2,Rejected,2025,6,June
3246,1091,2025-05-07,Emergency Leave,1,Approved,2025,5,May
3247,1019,2025-07-23,Casual Leave,1,Rejected,2025,7,July
3248,1290,2025-12-13,Sick Leave,1,Approved,2025,12,December
3249,1414,2025-03-12,Sick Leave,1,Approved,2025,3,March
3250,1236,2025-12-06,Earned Leave,1,Approved,2025,12,December
3251,1446,2025-12-16,Casual Leave,1,Approved,2025,12,December
3252,1250,2025-08-14,Earned Leave,1,Approved,2025,8,August
3253,1335,2025-01-04,Casual Leave,3,Approved,2025,1,January
3254,1007,2025-09-12,Emergency Leave,2,Rejected,2025,9,September
3255,1343,2025-08-17,Casual Leave,1,Pending,2025,8,August
3256,1051,2025-05-28,Earned Leave,1,Approved,2025,5,May
3257,1221,2025-04-06,Sick Leave,1,Approved,2025,4,April
3258,1413,2025-04-10,Earned Leave,2,Approved,2025,4,April
3259,1166,2025-05-21,Emergency Leave,2,Approved,2025,5,May
3260,1500,2025-11-05,Casual Leave,1,Approved,2025,11,November
3261,1392,2025-08-24,Sick Leave,2,Pending,2025,8,August
3262,1245,2025-01-20,Casual Leave,2,Approved,2025,1,January
3263,1175,2025-06-12,Sick Leave,1,Rejected,2025,6,June
3264,1414,2025-03-31,Sick Leave,1,Approved,2025,3,March
3265,1255,2025-01-11,Casual Leave,1,Pending,2025,1,January
3266,1282,2025-03-19,Emergency Leave,1,Approved,2025,3,March
3267,1141,2025-07-13,Casual Leave,2,Approved,2025,7,July
3268,1456,2025-07-18,Sick Leave,1,Approved,2025,7,July
3269,1103,2025-04-04,Emergency Leave,1,Approved,2025,4,April
3270,1047,2025-11-14,Emergency Leave,1,Approved,2025,11,November
3271,1161,2025-07-31,Casual Leave,1,Approved,2025,7,July
3272,1054,2025-09-27,Sick Leave,1,Approved,2025,9,September
3273,1421,2025-01-26,Emergency Leave,1,Rejected,2025,1,January
3274,1332,2025-08-13,Emergency Leave,1,Approved,2025,8,August
3275,1492,2025-04-06,Emergency Leave,1,Approved,2025,4,April
3276,1495,2025-08-26,Sick Leave,1,Pending,2025,8,August
3277,1106,2025-09-16,Earned Leave,2,Approved,2025,9,September
3278,1195,2025-05-21,Casual Leave,1,Approved,2025,5,May
3279,1196,2025-05-22,Casual Leave,1,Approved,2025,5,May
3280,1374,2025-03-16,Earned Leave,1,Approved,2025,3,March
3281,1231,2025-10-02,Casual Leave,1,Approved,2025,10,October
3282,1204,2025-10-06,Earned Leave,1,Approved,2025,10,October
3283,1105,2025-03-30,Sick Leave,1,Approved,2025,3,March
3284,1317,2025-05-21,Casual Leave,1,Approved,2025,5,May
3285,1194,2025-08-01,Casual Leave,1,Approved,2025,8,August
3286,1156,2025-04-02,Earned Leave,1,Pending,2025,4,April
3287,1082,2025-06-10,Sick Leave,1,Approved,2025,6,June
3288,1381,2025-06-09,Emergency Leave,1,Approved,2025,6,June
3289,1394,2025-12-16,Emergency Leave,1,Approved,2025,12,December
3290,1440,2025-02-20,Sick Leave,1,Approved,2025,2,February
3291,1180,2025-08-23,Casual Leave,2,Approved,2025,8,August
3292,1148,2025-08-16,Sick Leave,1,Pending,2025,8,August
3293,1257,2025-07-29,Casual Leave,1,Approved,2025,7,July
3294,1213,2025-02-19,Earned Leave,1,Approved,2025,2,February
3295,1395,2025-06-19,Emergency Leave,1,Approved,2025,6,June
3296,1302,2025-09-20,Emergency Leave,2,Approved,2025,9,September
3297,1387,2025-03-17,Sick Leave,1,Approved,2025,3,March
3298,1239,2025-08-20,Casual Leave,1,Rejected,2025,8,August
3299,1160,2025-09-27,Earned Leave,2,Approved,2025,9,September
3300,1221,2025-07-15,Casual Leave,1,Pending,2025,7,July
3301,1221,2025-10-25,Sick Leave,2,Approved,2025,10,October
3302,1024,2025-04-26,Emergency Leave,1,Approved,2025,4,April
3303,1500,2025-07-12,Sick Leave,1,Approved,2025,7,July
3304,1047,2025-10-04,Earned Leave,1,Rejected,2025,10,October
3305,1127,2025-03-16,Casual Leave,1,Approved,2025,3,March
3306,1384,2025-12-23,Casual Leave,1,Approved,2025,12,December
3307,1082,2025-09-09,Sick Leave,1,Approved,2025,9,September
3308,1099,2025-05-23,Sick Leave,1,Rejected,2025,5,May
3309,1401,2025-01-27,Sick Leave,1,Approved,2025,1,January
3310,1109,2025-08-07,Sick Leave,3,Approved,2025,8,August
3311,1493,2025-04-11,Casual Leave,1,Approved,2025,4,April
3312,1301,2025-07-31,Sick Leave,2,Approved,2025,7,July
3313,1113,2025-08-05,Emergency Leave,3,Approved,2025,8,August
3314,1419,2025-09-22,Casual Leave,1,Approved,2025,9,September
3315,1003,2025-05-26,Sick Leave,1,Approved,2025,5,May
3316,1439,2025-07-10,Sick Leave,1,Approved,2025,7,July
3317,1411,2025-04-24,Casual Leave,1,Rejected,2025,4,April
3318,1275,2025-02-01,Casual Leave,1,Approved,2025,2,February
3319,1119,2025-11-17,Casual Leave,1,Pending,2025,11,November
3320,1360,2025-03-05,Casual Leave,2,Approved,2025,3,March
3321,1451,2025-03-31,Emergency Leave,1,Approved,2025,3,March
3322,1104,2025-11-26,Casual Leave,1,Approved,2025,11,November
3323,1337,2025-08-31,Sick Leave,1,Approved,2025,8,August
3324,1320,2025-04-22,Earned Leave,2,Pending,2025,4,April
3325,1055,2025-08-26,Casual Leave,1,Rejected,2025,8,August
3326,1489,2025-03-10,Earned Leave,1,Rejected,2025,3,March
3327,1368,2025-12-23,Sick Leave,1,Approved,2025,12,December
3328,1308,2025-06-07,Earned Leave,1,Approved,2025,6,June
3329,1232,2025-05-03,Casual Leave,1,Approved,2025,5,May
3330,1168,2025-03-22,Earned Leave,2,Approved,2025,3,March
3331,1461,2025-08-25,Sick Leave,1,Approved,2025,8,August
3332,1043,2025-05-08,Sick Leave,1,Approved,2025,5,May
3333,1499,2025-10-30,Earned Leave,1,Approved,2025,10,October
3334,1492,2025-10-02,Sick Leave,1,Approved,2025,10,October
3335,1426,2025-06-12,Casual Leave,2,Approved,2025,6,June
3336,1025,2025-08-22,Casual Leave,1,Approved,2025,8,August
3337,1206,2025-08-03,Sick Leave,1,Approved,2025,8,August
3338,1255,2025-11-04,Earned Leave,1,Approved,2025,11,November
3339,1127,2025-07-31,Sick Leave,1,Approved,2025,7,July
3340,1209,2025-04-05,Emergency Leave,1,Pending,2025,4,April
3341,1301,2025-03-10,Casual Leave,1,Approved,2025,3,March
3342,1048,2025-12-21,Casual Leave,1,Rejected,2025,12,December
3343,1432,2025-10-10,Earned Leave,1,Approved,2025,10,October
3344,1269,2025-07-04,Casual Leave,3,Approved,2025,7,July
3345,1452,2025-12-07,Sick Leave,2,Approved,2025,12,December
